"iter","cost",
0,-3.6414,
1,-9.672,
2,-6.9688,
3,-1.3734,
4,-0.88749,
5,-0.32981,
6,-0.26885,
7,-0.16724,
8,-0.1185,
9,-0.056088,
10,-0.029617,
11,-0.04342,
12,-0.040198,
13,-0.036598,
14,-0.038582,
15,-0.051359,
16,-0.073225,
17,-0.11503,
18,-0.32602,
19,-0.34601,
20,-0.4408,
21,-0.45821,
22,-0.48297,
23,-0.4778,
24,-0.48029,
25,-0.47913,
26,-0.47931,
27,-0.4796,
28,-0.47987,
29,-0.48006,
30,-0.48026,
31,-0.48035,
32,-0.4803,
33,-0.48031,
34,-0.48032,
35,-0.48038,
36,-0.48045,
37,-0.48051,
38,-0.48055,
39,-0.48056,
40,-0.48056,
41,-0.48056,
42,-0.48057,
43,-0.48058,
44,-0.48058,
45,-0.4994,
46,-0.49922,
47,-0.49919,
48,-0.49929,
49,-0.49924,
50,-0.49922,
51,-0.49921,
52,-0.49922,
53,-0.49922,
54,-0.49922,
55,-0.49923,
56,-0.49923,
57,-0.49923,
58,-0.49924,
59,-0.49924,
60,-0.49924,
61,-0.49924,
62,-0.49924,
63,-0.49924,
64,-0.49924,
64,-0.49924,
