"iter","cost",
0,-1.0836,
1,-5.5567,
2,-2.6487,
3,-0.64165,
4,-0.54008,
5,-0.062467,
6,-0.1072,
7,-0.11966,
8,-0.084272,
9,-0.089033,
10,-0.088064,
11,-0.14444,
12,-0.24191,
13,-0.22538,
14,-0.22215,
15,-0.33564,
16,-0.43051,
17,-0.43945,
18,-0.45028,
19,-0.45576,
20,-0.4511,
21,-0.45125,
22,-0.56118,
23,-0.55769,
24,-0.55752,
25,-0.55809,
26,-0.55757,
27,-0.55731,
28,-0.5573,
29,-0.58302,
30,-0.58018,
31,-0.58029,
32,-0.58027,
33,-0.58024,
34,-0.58024,
35,-0.58024,
36,-0.5851,
37,-0.58496,
38,-0.58493,
39,-0.58492,
40,-0.58492,
41,-0.58492,
41,-0.58492,
