"iter","cost",
0,-1.6682,
1,-10.9941,
2,-11.6464,
3,-4.7257,
4,-2.305,
5,-0.42077,
6,-0.38531,
7,-0.11598,
8,-0.11293,
9,-0.1167,
10,-0.077988,
11,-0.088836,
12,-0.089404,
13,-0.088748,
14,-0.125,
15,-0.20086,
16,-0.19328,
17,-0.19104,
18,-0.31305,
19,-0.60523,
20,-0.56177,
21,-0.56991,
22,-0.56737,
23,-0.56633,
24,-0.56671,
25,-0.75874,
26,-0.76086,
27,-0.75866,
28,-0.75814,
29,-0.75781,
30,-0.7578,
31,-0.75785,
32,-0.75786,
33,-0.75786,
34,-0.75786,
35,-0.79978,
36,-0.79885,
37,-0.79859,
38,-0.79855,
39,-0.79854,
40,-0.80692,
41,-0.80667,
42,-0.80666,
43,-0.80665,
44,-0.80665,
45,-0.80665,
45,-0.80665,
