"iter","cost",
0,-63.8003,
1,-62.3277,
2,-32.4551,
3,-10.7771,
4,-8.3556,
5,-7.4983,
6,-5.1391,
7,-4.2362,
8,-3.5716,
9,-1.2255,
10,-1.2176,
11,-0.99523,
12,-0.68995,
13,-0.6721,
14,-0.50767,
15,-0.37562,
16,-0.36378,
17,-0.24948,
18,-0.24465,
19,-0.23594,
20,-0.23506,
21,-0.23324,
22,-0.23339,
23,-0.234,
24,-0.23358,
25,-0.23365,
26,-0.23762,
27,-0.24996,
28,-0.35362,
29,-0.51094,
30,-0.49838,
31,-0.52458,
32,-0.52916,
33,-0.52931,
34,-0.5287,
35,-0.52866,
36,-0.52913,
37,-0.52969,
38,-0.53048,
39,-0.53104,
40,-0.53108,
41,-0.53089,
42,-0.53079,
43,-0.53079,
44,-0.53085,
45,-0.53091,
46,-0.53094,
47,-0.53091,
48,-0.53088,
49,-0.53087,
50,-0.53087,
51,-0.53089,
52,-0.53091,
53,-0.53091,
54,-0.53091,
55,-0.5309,
55,-0.5309,
