"iter","cost",
0,-17.8401,
1,-29.8478,
2,-18.637,
3,-6.5917,
4,-3.3379,
5,-2.7685,
6,-1.394,
7,-1.2306,
8,-0.85588,
9,-0.62296,
10,-0.42809,
11,-0.32646,
12,-0.23706,
13,-0.23119,
14,-0.21657,
15,-0.21842,
16,-0.24921,
17,-0.30141,
18,-0.40099,
19,-0.92738,
20,-0.79148,
21,-0.82339,
22,-0.82416,
23,-0.81949,
24,-0.81875,
25,-0.81955,
26,-0.82062,
27,-0.8203,
28,-0.82026,
29,-0.82027,
30,-0.82032,
31,-0.82034,
32,-0.82033,
33,-0.82032,
34,-0.82033,
35,-0.82033,
36,-0.82033,
37,-0.82033,
38,-0.82033,
39,-0.82033,
40,-0.83467,
41,-0.83483,
42,-0.83477,
43,-0.83469,
44,-0.83469,
45,-0.83469,
46,-0.83469,
46,-0.83469,
