"iter","cost",
0,-4.396,
1,-12.6638,
2,-5.7856,
3,-1.4243,
4,-1.1529,
5,-0.39923,
6,-0.32307,
7,-0.1097,
8,-0.11071,
9,-0.10612,
10,-0.08879,
11,-0.095297,
12,-0.1196,
13,-0.16883,
14,-0.16706,
15,-0.23971,
16,-0.42428,
17,-0.38891,
18,-0.39496,
19,-0.39687,
20,-0.39597,
21,-0.39545,
22,-0.39566,
23,-0.39599,
24,-0.52341,
25,-0.55158,
26,-0.54835,
27,-0.54817,
28,-0.54809,
29,-0.54794,
30,-0.548,
31,-0.54807,
32,-0.58859,
33,-0.58745,
34,-0.58638,
35,-0.58628,
36,-0.58626,
37,-0.58626,
38,-0.58627,
39,-0.59487,
40,-0.59421,
41,-0.59418,
42,-0.59418,
43,-0.59418,
44,-0.59418,
45,-0.59418,
45,-0.59418,
