"iter","cost",
0,-26.2513,
1,-32.3326,
2,-15.0229,
3,-5.2773,
4,-4.2143,
5,-1.524,
6,-1.3923,
7,-0.96958,
8,-0.72098,
9,-0.65474,
10,-0.38367,
11,-0.362,
12,-0.2059,
13,-0.18428,
14,-0.18872,
15,-0.17302,
16,-0.16577,
17,-0.16525,
18,-0.16557,
19,-0.1654,
20,-0.17447,
21,-0.18843,
22,-0.21614,
23,-0.40662,
24,-0.45864,
25,-0.54222,
26,-0.53362,
27,-0.53654,
28,-0.53912,
29,-0.53883,
30,-0.53952,
31,-0.54013,
32,-0.54051,
33,-0.54067,
34,-0.54078,
35,-0.54078,
36,-0.54078,
37,-0.54082,
38,-0.54088,
39,-0.54088,
40,-0.54085,
41,-0.54083,
42,-0.54082,
43,-0.54082,
44,-0.54082,
45,-0.54083,
46,-0.54083,
47,-0.54082,
48,-0.54081,
49,-0.54081,
50,-0.54081,
51,-0.54081,
51,-0.54081,
