"iter","cost",
0,-2.723,
1,-8.6279,
2,-4.4611,
3,-1.3819,
4,-1.0302,
5,-0.44127,
6,-0.36683,
7,-0.12762,
8,-0.13753,
9,-0.12223,
10,-0.10976,
11,-0.11552,
12,-0.1407,
13,-0.1871,
14,-0.18672,
15,-0.2523,
16,-0.3878,
17,-0.37116,
18,-0.37669,
19,-0.37754,
20,-0.37713,
21,-0.48046,
22,-0.50702,
23,-0.50513,
24,-0.50762,
25,-0.50668,
26,-0.50634,
27,-0.50643,
28,-0.50654,
29,-0.54567,
30,-0.54552,
31,-0.54314,
32,-0.54308,
33,-0.54318,
34,-0.5432,
35,-0.54329,
36,-0.54331,
37,-0.54333,
38,-0.54332,
39,-0.54332,
40,-0.54332,
41,-0.54333,
42,-0.54333,
43,-0.55306,
44,-0.55143,
45,-0.55131,
46,-0.55134,
47,-0.55133,
48,-0.55132,
49,-0.55134,
50,-0.55137,
51,-0.55139,
52,-0.55141,
53,-0.55142,
54,-0.55143,
55,-0.55144,
56,-0.55145,
57,-0.55146,
58,-0.55146,
59,-0.55146,
60,-0.55147,
61,-0.55147,
62,-0.55147,
63,-0.55147,
64,-0.55147,
