"iter","cost",
0,0.34567,
1,-4.8526,
2,-2.6357,
3,-1.0768,
4,-0.47669,
5,-0.1321,
6,-0.14216,
7,-0.10534,
8,-0.11278,
9,-0.10829,
10,-0.1745,
11,-0.27575,
12,-0.2593,
13,-0.37508,
14,-0.45588,
15,-0.45292,
16,-0.45346,
17,-0.45305,
18,-0.52464,
19,-0.53604,
20,-0.53083,
21,-0.53069,
22,-0.53071,
23,-0.53075,
24,-0.53073,
25,-0.53073,
26,-0.55017,
27,-0.54891,
28,-0.54873,
29,-0.54873,
30,-0.54872,
31,-0.54872,
32,-0.55259,
33,-0.5524,
34,-0.55238,
35,-0.55238,
36,-0.55238,
37,-0.55238,
38,-0.55238,
39,-0.55239,
40,-0.55239,
41,-0.55239,
42,-0.55239,
43,-0.55239,
44,-0.55239,
44,-0.55239,
