"iter","cost",
0,-4.3044,
1,-5.3784,
2,-2.493,
3,-0.48349,
4,-0.51562,
5,-0.31054,
6,-0.10717,
7,-0.12305,
8,-0.06668,
9,-0.081468,
10,-0.07617,
11,-0.077108,
12,-0.10373,
13,-0.19663,
14,-0.43175,
15,-0.46105,
16,-0.49062,
17,-0.50512,
18,-0.50818,
19,-0.51038,
20,-0.51715,
21,-0.51697,
22,-0.51726,
23,-0.51537,
24,-0.51519,
25,-0.51507,
26,-0.51509,
27,-0.5151,
28,-0.51511,
29,-0.5151,
30,-0.51509,
31,-0.51508,
32,-0.51508,
33,-0.51508,
34,-0.51507,
35,-0.51507,
36,-0.52324,
37,-0.52312,
38,-0.52296,
39,-0.52295,
40,-0.52295,
41,-0.52295,
42,-0.52295,
43,-0.52295,
44,-0.52295,
44,-0.52295,
