"iter","cost",
0,-0.72572,
1,-4.7872,
2,-3.4024,
3,-1.0035,
4,-0.95567,
5,-0.38382,
6,-0.34567,
7,-0.1962,
8,-0.14582,
9,-0.10692,
10,-0.084953,
11,-0.089615,
12,-0.087214,
13,-0.11589,
14,-0.16248,
15,-0.1596,
16,-0.15808,
17,-0.22938,
18,-0.34066,
19,-0.34545,
20,-0.35332,
21,-0.35323,
22,-0.35281,
23,-0.3527,
24,-0.46306,
25,-0.49784,
26,-0.49208,
27,-0.49273,
28,-0.49272,
29,-0.49254,
30,-0.49249,
31,-0.49259,
32,-0.49275,
33,-0.49281,
34,-0.52982,
35,-0.52924,
36,-0.52861,
37,-0.5286,
38,-0.52868,
39,-0.52864,
40,-0.5287,
41,-0.52871,
42,-0.52872,
43,-0.52875,
44,-0.52879,
45,-0.52884,
46,-0.52887,
47,-0.52888,
48,-0.5289,
49,-0.52891,
50,-0.52893,
51,-0.52893,
52,-0.52895,
53,-0.52895,
54,-0.52895,
55,-0.52896,
56,-0.52896,
57,-0.52897,
58,-0.52897,
59,-0.52898,
60,-0.52898,
61,-0.52898,
62,-0.52898,
63,-0.53692,
64,-0.53663,
65,-0.5367,
66,-0.53664,
67,-0.53672,
68,-0.53676,
69,-0.5368,
70,-0.53686,
71,-0.53692,
72,-0.53697,
73,-0.53703,
74,-0.53712,
75,-0.53723,
76,-0.53776,
77,-0.53795,
78,-0.53799,
79,-0.53819,
80,-0.53819,
81,-0.53814,
82,-0.53817,
83,-0.53818,
84,-0.53819,
85,-0.53821,
86,-0.53821,
87,-0.53821,
88,-0.53822,
89,-0.53822,
90,-0.53822,
91,-0.53822,
92,-0.53822,
93,-0.53822,
93,-0.53822,
