"iter","cost",
0,0.088636,
1,-3.7856,
2,-2.1484,
3,-1.7947,
4,-0.50031,
5,-0.30324,
6,-0.17704,
7,-0.17577,
8,-0.16317,
9,-0.25844,
10,-0.3507,
11,-0.35032,
12,-0.34857,
13,-0.46293,
14,-0.52026,
15,-0.51521,
16,-0.51881,
17,-0.51844,
18,-0.51781,
19,-0.58042,
20,-0.57704,
21,-0.57528,
22,-0.57511,
23,-0.57506,
24,-0.57504,
25,-0.57502,
26,-0.57505,
27,-0.57508,
28,-0.59109,
29,-0.58807,
30,-0.58787,
31,-0.58785,
32,-0.58785,
33,-0.59065,
34,-0.59035,
35,-0.59035,
36,-0.59035,
37,-0.59035,
38,-0.59085,
39,-0.59084,
40,-0.59083,
40,-0.59083,
