"iter","cost",
0,-5.8752,
1,-12.3964,
2,-8.3959,
3,-3.2042,
4,-1.8228,
5,-1.3528,
6,-0.80141,
7,-0.2302,
8,-0.22083,
9,-0.18442,
10,-0.13249,
11,-0.14157,
12,-0.14057,
13,-0.13748,
14,-0.13781,
15,-0.1381,
16,-0.1549,
17,-0.18124,
18,-0.23207,
19,-0.5294,
20,-0.46536,
21,-0.52151,
22,-0.54068,
23,-0.53883,
24,-0.53721,
25,-0.53859,
26,-0.53934,
27,-0.53932,
28,-0.53901,
29,-0.53904,
30,-0.53911,
31,-0.53919,
32,-0.53928,
33,-0.53934,
34,-0.53934,
35,-0.53931,
36,-0.53926,
37,-0.53924,
38,-0.53924,
39,-0.53926,
40,-0.53927,
41,-0.53928,
42,-0.53928,
43,-0.53928,
43,-0.53928,
