"iter","cost",
0,-27.4275,
1,-28.3003,
2,-14.3953,
3,-8.3349,
4,-5.691,
5,-5.1517,
6,-3.5326,
7,-3.2877,
8,-2.4433,
9,-2.1758,
10,-1.6022,
11,-0.57634,
12,-0.53981,
13,-0.38396,
14,-0.35772,
15,-0.3356,
16,-0.33979,
17,-0.33834,
18,-0.33732,
19,-0.33783,
20,-0.34895,
21,-0.3655,
22,-0.39812,
23,-0.62248,
24,-0.65591,
25,-0.68615,
26,-0.67437,
27,-0.67316,
28,-0.67341,
29,-0.67409,
30,-0.67422,
31,-0.67444,
32,-0.67441,
33,-0.67442,
34,-0.67446,
35,-0.67455,
36,-0.6746,
37,-0.67466,
38,-0.67466,
39,-0.67465,
40,-0.67466,
41,-0.67467,
42,-0.67468,
43,-0.67468,
44,-0.67468,
45,-0.67467,
46,-0.67467,
47,-0.67467,
47,-0.67467,
