"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.60222,0.18923,0.12034,1.2163,
1,0.5027,5.5301e-06,5.5301e-07,-0.73748,0.45559,
2,0.59627,5.5285e-06,5.5285e-07,-0.73748,0.45556,
3,0.62128,5.5285e-06,5.5285e-07,-0.73748,0.45556,
4,0.64612,5.5285e-06,5.5285e-07,-0.73748,0.45556,
5,0.67112,5.5285e-06,5.5285e-07,-0.73748,0.45556,
6,0.69606,5.5285e-06,5.5285e-07,-0.73748,0.45556,
7,0.72013,5.5285e-06,5.5285e-07,-0.73748,0.45556,
8,0.7446,5.5285e-06,5.5285e-07,-0.73748,0.45556,
9,0.77004,5.5285e-06,5.5285e-07,-0.73748,0.45556,
10,0.79471,5.5285e-06,5.5285e-07,-0.73748,0.45556,
11,0.81948,5.5285e-06,5.5285e-07,-0.73748,0.45556,
12,0.84376,5.5285e-06,5.5285e-07,-0.73748,0.45556,
13,0.86779,5.5285e-06,5.5285e-07,-0.73748,0.45556,
14,0.8921,5.5285e-06,5.5285e-07,-0.73748,0.45556,
15,0.91631,5.5285e-06,5.5285e-07,-0.73748,0.45556,
16,0.9419,5.5285e-06,5.5285e-07,-0.73748,0.45556,
17,0.96985,5.5285e-06,5.5285e-07,-0.73748,0.45556,
18,1.0045,5.5285e-06,5.5285e-07,-0.73748,0.45556,
19,1.0316,5.5285e-06,5.5285e-07,-0.73748,0.45556,
20,1.0575,5.5285e-06,5.5285e-07,-0.73748,0.45556,
21,1.0837,5.5285e-06,5.5285e-07,-0.73748,0.45556,
22,1.1078,5.5285e-06,5.5285e-07,-0.73748,0.45556,
23,1.1323,5.5285e-06,5.5285e-07,-0.73748,0.45556,
24,1.1566,5.5285e-06,5.5285e-07,-0.73748,0.45556,
25,1.1806,5.5285e-06,5.5285e-07,-0.73748,0.45556,
26,1.2055,5.5285e-06,5.5285e-07,-0.73748,0.45556,
27,1.2304,5.5285e-06,5.5285e-07,-0.73748,0.45556,
28,1.2577,5.5285e-06,5.5285e-07,-0.73748,0.45556,
29,1.285,5.5285e-06,5.5285e-07,-0.73748,0.45556,
30,1.3158,5.5285e-06,5.5285e-07,-0.73748,0.45556,
