"iter","cost",
0,0.0096673,
1,-2.3666,
2,-1.2286,
3,-0.34134,
4,-0.13193,
5,-0.057417,
6,-0.04771,
7,-0.047836,
8,-0.12385,
9,-0.25057,
10,-0.23849,
11,-0.23703,
12,-0.39456,
13,-0.4829,
14,-0.47546,
15,-0.47559,
16,-0.4749,
17,-0.47447,
18,-0.47455,
19,-0.54081,
20,-0.54275,
21,-0.54235,
22,-0.54276,
23,-0.5429,
24,-0.54279,
25,-0.54272,
26,-0.54275,
27,-0.54281,
28,-0.54283,
29,-0.54285,
30,-0.54286,
31,-0.5585,
32,-0.55873,
33,-0.55781,
34,-0.55785,
35,-0.55775,
36,-0.55768,
37,-0.55768,
38,-0.55767,
39,-0.55767,
40,-0.56225,
41,-0.56105,
42,-0.56087,
43,-0.56085,
44,-0.56085,
45,-0.56085,
45,-0.56085,
