"iter","cost",
0,-3.0741,
1,-5.9289,
2,-2.0698,
3,-0.61531,
4,-0.31376,
5,-0.075091,
6,-0.044381,
7,0.011215,
8,-1.8623e-05,
9,0.0060568,
10,-0.02978,
11,-0.093997,
12,-0.089115,
13,-0.18457,
14,-0.34468,
15,-0.34493,
16,-0.35927,
17,-0.35918,
18,-0.35777,
19,-0.35762,
20,-0.3579,
21,-0.49111,
22,-0.49164,
23,-0.49422,
24,-0.49505,
25,-0.49578,
26,-0.49512,
27,-0.49513,
28,-0.49521,
29,-0.49529,
30,-0.49533,
31,-0.52661,
32,-0.52735,
33,-0.52676,
34,-0.52672,
35,-0.52671,
36,-0.52672,
37,-0.52673,
38,-0.52673,
39,-0.52673,
40,-0.53373,
41,-0.53338,
42,-0.53338,
43,-0.53338,
44,-0.53338,
45,-0.53338,
46,-0.53338,
46,-0.53338,
