"iter","cost",
0,-16.0573,
1,-15.5087,
2,-8.1808,
3,-3.2668,
4,-2.8505,
5,-1.3495,
6,-1.1003,
7,-0.83002,
8,-0.6442,
9,-0.46636,
10,-0.45131,
11,-0.44756,
12,-0.44376,
13,-0.47982,
14,-0.52625,
15,-0.52343,
16,-0.58746,
17,-0.66705,
18,-0.65227,
19,-0.65266,
20,-0.65327,
21,-0.6534,
22,-0.65328,
23,-0.7114,
24,-0.72396,
25,-0.72076,
26,-0.72083,
27,-0.72059,
28,-0.72055,
29,-0.72059,
30,-0.72062,
31,-0.72062,
32,-0.73981,
33,-0.73802,
34,-0.73762,
35,-0.73757,
36,-0.73756,
37,-0.73756,
38,-0.73756,
39,-0.74151,
40,-0.74103,
41,-0.741,
42,-0.741,
43,-0.741,
44,-0.741,
44,-0.741,
