"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.22245,0.037481,0.078339,0.9422,
1,0.022127,0,0,-0.35648,0.71405,
2,0.036913,0,0,-0.36755,0.70422,
3,0.054346,0,0,-0.3954,0.67749,
4,0.090844,0,0,-0.44905,0.61707,
5,0.1516,0,0,-0.50581,0.53751,
6,0.24523,0,0,-0.54399,0.47319,
7,0.36462,0,0,-0.56749,0.43125,
8,0.49733,0,0,-0.58205,0.4043,
9,0.6432,0,0,-0.59146,0.38655,
10,0.77066,0,0,-0.59762,0.37408,
11,0.91674,0,0,-0.60169,0.3651,
12,1.107,0,0,-0.60441,0.35876,
13,1.2004,0,0,-0.60622,0.35414,
14,1.3077,0,0,-0.60745,0.3512,
15,1.355,0,0,-0.60828,0.34821,
16,1.4637,0,0,-0.60884,0.34774,
17,1.5033,0,0,-0.60922,0.3463,
18,1.5309,0,0,-0.60948,0.34533,
19,1.5541,0,0,-0.60963,0.34474,
20,1.5919,0,0,-0.60974,0.34428,
21,1.62,0,0,-0.60982,0.344,
22,1.6414,0,0,-0.60986,0.34384,
23,1.6586,0,0,-0.60989,0.3437,
24,1.6736,0,0,-0.60991,0.34362,
25,1.6889,0,0,-0.60993,0.34357,
26,1.7134,0,0,-0.60994,0.34353,
27,1.7369,0,0,-0.60994,0.3435,
28,1.7537,0,0,-0.60995,0.34348,
29,1.7692,0,0,-0.60995,0.34347,
30,1.7864,0,0,-0.60996,0.34346,
