"iter","cost",
0,1.9097,
1,-4.6709,
2,-3.4698,
3,-0.80407,
4,-0.32873,
5,-0.077905,
6,-0.080833,
7,-0.063215,
8,-0.060367,
9,-0.18795,
10,-0.35799,
11,-0.3296,
12,-0.32476,
13,-0.4976,
14,-0.57194,
15,-0.56561,
16,-0.56721,
17,-0.5666,
18,-0.56581,
19,-0.63562,
20,-0.63274,
21,-0.63279,
22,-0.63259,
23,-0.63252,
24,-0.6473,
25,-0.64709,
26,-0.64706,
27,-0.64708,
28,-0.64705,
29,-0.64705,
30,-0.65023,
31,-0.65016,
32,-0.65015,
33,-0.65015,
34,-0.65015,
35,-0.6508,
36,-0.65079,
37,-0.65079,
37,-0.65079,
