"iter","cost",
0,-3.2211,
1,-16.995,
2,-11.3365,
3,-2.6815,
4,-2.0438,
5,-0.73415,
6,-0.67141,
7,-0.43195,
8,-0.36061,
9,-0.2361,
10,-0.1628,
11,-0.10522,
12,-0.098751,
13,-0.090265,
14,-0.08992,
15,-0.090551,
16,-0.090236,
17,-0.10741,
18,-0.13537,
19,-0.18949,
20,-0.53282,
21,-0.47481,
22,-0.52337,
23,-0.53303,
24,-0.53102,
25,-0.53569,
26,-0.53509,
27,-0.53465,
28,-0.53504,
29,-0.53538,
30,-0.53583,
31,-0.53604,
32,-0.53613,
33,-0.53601,
34,-0.5359,
35,-0.53584,
36,-0.53582,
37,-0.53582,
38,-0.53582,
39,-0.53581,
40,-0.53581,
41,-0.5358,
42,-0.53579,
43,-0.53579,
44,-0.5358,
45,-0.55616,
46,-0.55327,
47,-0.55327,
48,-0.55325,
49,-0.55323,
50,-0.55322,
51,-0.55323,
52,-0.55323,
53,-0.55323,
54,-0.55323,
55,-0.55323,
56,-0.55323,
57,-0.55323,
58,-0.55323,
58,-0.55323,
