"iter","cost",
0,0.2001,
1,-2.3643,
2,-1.2059,
3,0.0047957,
4,-0.10581,
5,0.004668,
6,0.0095019,
7,0.012153,
8,0.0066677,
9,-0.053817,
10,-0.1808,
11,-0.16672,
12,-0.32573,
13,-0.43539,
14,-0.41282,
15,-0.41498,
16,-0.41508,
17,-0.41399,
18,-0.41391,
19,-0.41407,
20,-0.41426,
21,-0.48546,
22,-0.48578,
23,-0.48521,
24,-0.48558,
25,-0.48551,
26,-0.48536,
27,-0.48529,
28,-0.48534,
29,-0.48555,
30,-0.48572,
31,-0.4859,
32,-0.48599,
33,-0.48607,
34,-0.48616,
35,-0.4862,
36,-0.48618,
37,-0.48619,
38,-0.48625,
39,-0.48639,
40,-0.48662,
41,-0.48701,
42,-0.48743,
43,-0.48778,
44,-0.48808,
45,-0.48833,
46,-0.48855,
47,-0.48872,
48,-0.48892,
49,-0.48922,
50,-0.48961,
51,-0.49002,
52,-0.49038,
53,-0.49069,
54,-0.49094,
55,-0.49108,
56,-0.49111,
57,-0.49112,
58,-0.49119,
59,-0.49131,
60,-0.49145,
61,-0.49155,
62,-0.4916,
63,-0.49162,
64,-0.49161,
65,-0.4916,
66,-0.4916,
67,-0.49162,
68,-0.49164,
69,-0.49166,
70,-0.51035,
71,-0.50937,
72,-0.509,
73,-0.50891,
74,-0.50881,
75,-0.5088,
76,-0.5088,
77,-0.5088,
78,-0.51244,
79,-0.51226,
80,-0.51225,
81,-0.51225,
82,-0.51225,
83,-0.51225,
84,-0.51225,
84,-0.51225,
