"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,-0.090316,8.5794,9.4018e-05,NaN,NaN,NaN,NaN,1,1.0232,0.33779,0.052165,
1,-0.41097,1.97,0.17985,1,0,1.0444,1,1.0531,0.60544,0,0,
2,-0.61952,0.14434,0.34863,1,0,0.62424,1,1.0531,0.29456,0,0,
3,-0.63551,0.033878,0.52428,1,0,0.22622,1,1.0531,0.27962,0,0,
4,-0.63899,0.019304,0.73963,1,0,0.14639,1,1.0531,0.28465,0,0,
5,-0.64081,0.013621,0.91121,1,0,0.11227,1,1.0531,0.28769,6.7565e-15,1.038e-16,
6,-0.6416,0.0083289,1.0799,1,0,0.072538,1,1.0531,0.28861,0,0,
7,-0.64189,0.0049691,1.2484,1,0,0.044521,1,1.0531,0.29011,0,0,
8,-0.642,0.0030087,1.4186,1,0,0.027326,1,1.0531,0.29112,0,0,
9,-0.64204,0.0018218,1.5889,1,0,0.016662,1,1.0531,0.29175,0,0,
10,-0.64206,0.0010991,1.767,1,0,0.01009,1,1.0531,0.29212,0,0,
11,-0.64206,0.00065839,1.9328,1,0,0.0060569,1,1.0531,0.29231,0,0,
12,-0.64207,0.00039463,2.0997,1,0,0.0036348,1,1.0531,0.29243,0,0,
13,-0.64207,0.00023643,2.2715,1,0,0.0021791,1,1.0531,0.29249,0,0,
14,-0.64207,0.00014162,2.4368,1,0,0.0013058,1,1.0531,0.29254,0,0,
15,-0.64207,8.4815e-05,2.6039,1,0,0.00078224,1,1.0531,0.29256,0,0,
