"iter","cost",
0,-3.5372,
1,-10.5301,
2,-6.4787,
3,-1.4049,
4,-0.96367,
5,-0.84752,
6,-0.36124,
7,-0.29694,
8,-0.080022,
9,-0.07852,
10,-0.085756,
11,-0.053786,
12,-0.063863,
13,-0.066281,
14,-0.080799,
15,-0.10606,
16,-0.15577,
17,-0.47909,
18,-0.44726,
19,-0.513,
20,-0.53233,
21,-0.53083,
22,-0.52799,
23,-0.52928,
24,-0.52921,
25,-0.52933,
26,-0.5295,
27,-0.52968,
28,-0.52972,
29,-0.52972,
30,-0.52974,
31,-0.52969,
32,-0.52963,
33,-0.52959,
34,-0.52957,
35,-0.52955,
36,-0.52954,
37,-0.52954,
38,-0.52954,
39,-0.54729,
40,-0.54752,
41,-0.54728,
42,-0.54727,
43,-0.54726,
44,-0.54728,
45,-0.54728,
46,-0.54729,
47,-0.54729,
48,-0.54729,
49,-0.54729,
50,-0.54729,
51,-0.54729,
51,-0.54729,
