"iter","cost",
0,-6.5367,
1,-8.5947,
2,-6.8994,
3,-2.9801,
4,-2.0098,
5,-0.67606,
6,-0.55801,
7,-0.39452,
8,-0.29458,
9,-0.17039,
10,-0.16731,
11,-0.16192,
12,-0.15704,
13,-0.19604,
14,-0.26736,
15,-0.25983,
16,-0.36832,
17,-0.52375,
18,-0.51672,
19,-0.5239,
20,-0.52247,
21,-0.52138,
22,-0.52171,
23,-0.52246,
24,-0.52244,
25,-0.65707,
26,-0.67425,
27,-0.67006,
28,-0.67007,
29,-0.66961,
30,-0.6695,
31,-0.66959,
32,-0.66968,
33,-0.6697,
34,-0.70563,
35,-0.70441,
36,-0.70359,
37,-0.7035,
38,-0.70348,
39,-0.70348,
40,-0.71091,
41,-0.71029,
42,-0.71025,
43,-0.71024,
44,-0.71024,
45,-0.71024,
45,-0.71024,
