"iter","cost",
0,-0.7718,
1,-1.1242,
2,-0.53021,
3,-0.16463,
4,-0.093903,
5,-0.062852,
6,-0.1651,
7,-0.27515,
8,-0.28663,
9,-0.41882,
10,-0.43119,
11,-0.4336,
12,-0.43886,
13,-0.44266,
14,-0.43802,
15,-0.43698,
16,-0.43667,
17,-0.43703,
18,-0.43822,
19,-0.43909,
20,-0.43976,
21,-0.43989,
22,-0.43978,
23,-0.48217,
24,-0.47517,
25,-0.47529,
26,-0.47692,
27,-0.47587,
28,-0.47573,
29,-0.47572,
30,-0.47574,
31,-0.4758,
32,-0.47582,
33,-0.48354,
34,-0.48285,
35,-0.48303,
36,-0.48324,
37,-0.48314,
38,-0.48316,
39,-0.48315,
40,-0.48316,
41,-0.48317,
42,-0.48318,
43,-0.48318,
44,-0.48488,
45,-0.4848,
46,-0.48479,
47,-0.48479,
48,-0.48479,
49,-0.48479,
49,-0.48479,
