NaN,NaN,NaN,4.392119777394338e-10,-0.5039480000957088,2.0614237988005,1.94624128128063e-07,-0.5039447750099909,1.915564506750399,0,-0.5038016261524134,4.565000249203681,1.273905247956009e-07,-0.4992374899957235,0.5363014246898925,6.265487839662853e-08,-0.5039480418170501,0.4734341324464703,2.220446049250313e-16,-0.5039479454532468,131.231152272511,250,0.05,0.1,1
NaN,NaN,NaN,2.691422608647415e-10,-0.5059358069210396,2.493860149914893,1.620348103187388e-07,-0.5059295266607808,1.987037632776476,2.220446049250313e-16,-0.5057572971968193,5.368064019670477,1.02352471831324e-07,-0.5012221214839954,0.7313104790903009,9.24223932941004e-08,-0.5059358596009138,0.4940561146276519,1.110223024625157e-16,-0.5059357109577068,148.6634610011343,250,0.05,0.3,1
NaN,NaN,NaN,8.581078523818678e-15,-0.5337055493555365,2.93525650610398,1.567811355801324e-07,-0.5336894059719078,1.760103321356453,0,-0.5335760644764396,5.227024175777705,1.860534342146281e-07,-0.5295513024448276,0.6278256299189409,6.297184995673888e-12,-0.5337056690388285,0.3982180426485669,0,-0.5337055552582337,94.48906864277635,250,0.05,0.7,1
NaN,NaN,NaN,1.261584717522474e-11,-0.5730667836790438,1.987753526987248,1.426136715414649e-07,-0.5730649244665355,1.576056208267823,2.220446049250313e-16,-0.5729239789087637,4.036455477874489,4.593592084489728e-08,-0.5694588669864737,0.5170153252712166,1.39752822203576e-07,-0.5730668572199044,0.2809858346586438,0,-0.5730667663112383,40.01078636599109,250,0.05,0.9,1
NaN,NaN,NaN,3.420791415363893e-11,-0.5533460956468048,2.041174866978096,2.455589993753146e-07,-0.553342006310224,1.56911588575295,0,-0.5531751573086359,3.781107793429783,1.569911103338484e-07,-0.5498569839724696,0.519529261798284,1.853756688152686e-07,-0.5533462655298557,0.3266422144994253,0,-0.5533461709517616,50.22936820070412,250,0.1,0.1,1
NaN,NaN,NaN,1.018393504558041e-09,-0.5518000155261059,1.901961006420393,1.579287172543441e-07,-0.551797892719221,1.607321075532881,2.220446049250313e-16,-0.5516284835328651,3.420514220468231,1.748688847058588e-07,-0.5472876121996476,0.4437181038167431,4.220930582832239e-08,-0.5518001296363932,0.3254407506921066,2.220446049250313e-16,-0.5518000532905684,71.26781202188764,250,0.1,0.3,1
NaN,NaN,NaN,9.28594198000652e-11,-0.5770409622634722,2.121820953951691,1.785450959789216e-07,-0.5770272017245686,1.591120948363487,0,-0.5769035199896887,4.395451881789857,7.866903839470751e-08,-0.5732526400507727,0.6707505863838129,7.213758967949957e-08,-0.5770412368479843,0.403643508848241,0,-0.5770410061236938,71.03389283335524,250,0.1,0.7,1
NaN,NaN,NaN,1.440829374683836e-09,-0.557888226915345,2.289491231806243,2.079084096032258e-07,-0.5578840723030942,1.753790161438675,2.220446049250313e-16,-0.5577496334415175,4.089976876919057,2.378702304017821e-07,-0.5392783037063205,0.362651768817521,3.75587483336659e-08,-0.557888316587133,0.3409325352774241,0,-0.5578881960911801,83.81265282604525,250,0.1,0.9,1
NaN,NaN,NaN,2.531127271801301e-16,-0.5577006101164609,1.718097775441808,1.452671750881161e-07,-0.5577000519515261,1.485595272077558,2.220446049250313e-16,-0.5575739848751312,3.310599538746641,7.163392612419273e-08,-0.5532320455154303,0.4838780321669091,1.732302155055265e-07,-0.5577006891153642,0.3090722222473943,0,-0.5577005925756712,39.62751714596841,250,0.25,0.1,1
NaN,NaN,NaN,2.910931787494635e-13,-0.5137604019838091,2.101435715267426,2.200729739887798e-07,-0.5137574267815905,1.915316058232104,0,-0.5135768937371149,4.341442647660733,1.019543622859942e-07,-0.4897426535925529,0.4192829277354635,3.933034697922722e-08,-0.5137612683553726,0.4165065721807135,0,-0.5137612064776476,100.0655530282778,250,0.25,0.3,1
NaN,NaN,NaN,4.105384028942115e-10,-0.5624243216483202,2.526679141953968,2.184994796493719e-07,-0.5624217215408949,1.845374779681291,1.110223024625157e-16,-0.5621098270879676,4.831625910537388,1.260388255985845e-07,-0.5583713630758249,0.7258317739224206,1.22445700689866e-07,-0.5624243905195317,0.5137866272773818,1.110223024625157e-16,-0.5624242264361653,257.9024949064278,250,0.25,0.7,1
NaN,NaN,NaN,1.044318695887747e-09,-0.5587841591362676,2.369569814033641,1.493118450549224e-07,-0.5587773151720918,1.763019382005078,2.220446049250313e-16,-0.5586263825415447,4.460967151934198,1.595386303065993e-07,-0.5548391083720058,0.669165877521677,1.121854540375722e-07,-0.5587843783073684,0.3462783318154564,2.220446049250313e-16,-0.558784258907324,60.65296990374696,250,0.25,0.9,1
NaN,NaN,NaN,5.521356659883892e-11,-0.5526384770695335,1.786457365781163,1.843805303407673e-07,-0.5526380496018861,1.433743537695455,2.220446049250313e-16,-0.5525146285165936,3.367553907287169,1.481334359620945e-07,-0.5485639588055586,0.4187992460455907,1.68628834673612e-07,-0.5526385528615383,0.3023716638801164,0,-0.5526384693150143,33.39647474962582,250,0.5,0.1,1
