"iter","cost",
0,-8.7833,
1,-16.0855,
2,-8.3587,
3,-2.7299,
4,-1.7591,
5,-0.49948,
6,-0.47587,
7,-0.30168,
8,-0.23216,
9,-0.071431,
10,-0.071243,
11,-0.070503,
12,-0.055135,
13,-0.055516,
14,-0.057362,
15,-0.079538,
16,-0.11723,
17,-0.11618,
18,-0.17876,
19,-0.36576,
20,-0.33492,
21,-0.34529,
22,-0.35534,
23,-0.35366,
24,-0.352,
25,-0.35235,
26,-0.35291,
27,-0.52599,
28,-0.58785,
29,-0.589,
30,-0.59381,
31,-0.59342,
32,-0.5924,
33,-0.5924,
34,-0.59271,
35,-0.59299,
36,-0.59304,
37,-0.65912,
38,-0.65863,
39,-0.65742,
40,-0.65721,
41,-0.65718,
42,-0.6572,
43,-0.6572,
44,-0.67126,
45,-0.67049,
46,-0.67045,
47,-0.67044,
48,-0.67044,
49,-0.67044,
49,-0.67044,
