"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,0.048207,15.722,7.8159e-05,NaN,NaN,NaN,NaN,1,1.0415,0.20176,0.028135,
1,-0.17051,2.5941,2.2164,1,0,0.96889,1,1,0.66219,9.9794e-16,5.5319e-18,
2,-0.40828,0.33822,4.2969,1,0,0.53867,1,1,0.55222,0,0,
3,-0.48279,0.13813,6.388,1,0,0.33465,1,1,0.51344,0,0,
4,-0.49652,0.058736,8.4829,1,0,0.15982,1,1,0.51281,0,0,
5,-0.50065,0.032878,10.5765,1,0,0.092438,1,1,0.51392,0,0,
6,-0.50228,0.021806,12.7068,1,0,0.062007,1,1,0.51473,0,0,
7,-0.50319,0.01681,14.8311,1,0,0.048055,1,1,0.5144,3.0432e-14,6.9891e-16,
8,-0.5038,0.013919,16.9191,1,0,0.039904,1,1,0.51349,0,0,
9,-0.50418,0.010842,19.0055,1,0,0.031121,1,1,0.51271,0,0,
10,-0.50443,0.00896,21.1542,1,0,0.025731,1,1,0.51209,0,0,
11,-0.50462,0.0079018,23.2959,1,0,0.022694,1,1,0.51162,7.4945e-15,2.9978e-17,
12,-0.50478,0.0072598,25.434,1,0,0.020849,1,1,0.51123,0,0,
13,-0.50492,0.0069306,27.5206,1,0,0.019901,1,1,0.51081,0,0,
14,-0.50505,0.0067185,29.6453,1,0,0.01929,1,1,0.51039,0,0,
15,-0.50517,0.0063151,31.7288,1,0,0.018129,1,1,0.50979,0,0,
16,-0.50527,0.0056491,33.8516,1,0,0.016212,1,1,0.509,0,0,
17,-0.50534,0.0049008,35.9351,1,0,0.01406,1,1,0.50815,0,0,
18,-0.5054,0.0044307,38.0134,1,0,0.012707,1,1,0.50733,0,0,
19,-0.50545,0.0040728,40.0961,1,0,0.011677,1,1,0.5066,4.6348e-15,2.0085e-17,
20,-0.50549,0.0038024,42.1835,1,0,0.010897,1,1,0.50597,0,0,
21,-0.50553,0.0035509,44.2828,1,0,0.010173,1,1,0.5055,0,0,
22,-0.50557,0.0033558,46.3688,1,0,0.0096099,1,1,0.5051,0,0,
23,-0.5056,0.0031912,48.4678,1,0,0.0091348,1,1,0.50475,0,0,
24,-0.50562,0.0030444,50.5704,1,0,0.0087109,1,1,0.50446,0,0,
25,-0.50565,0.0028565,52.6543,1,0,0.0081699,1,1,0.50425,0,0,
26,-0.50567,0.0027041,54.7453,1,0,0.0077307,1,1,0.50408,0,0,
27,-0.50569,0.0025683,56.8357,1,0,0.0073397,1,1,0.50395,0,0,
28,-0.5057,0.0024449,58.9381,1,0,0.0069843,1,1,0.50384,0,0,
29,-0.50572,0.0023185,61.0309,1,0,0.0066207,1,1,0.50375,0,0,
30,-0.50573,0.0020647,63.1436,1,0,0.0058938,1,1,0.50361,0,0,
31,-0.50574,0.0018782,65.2177,1,0,0.0053597,1,1,0.50347,0,0,
32,-0.50575,0.001734,67.2913,1,0,0.0049466,1,1,0.50334,0,0,
33,-0.50576,0.0017105,69.3858,1,0,0.0048783,1,1,0.50322,0,0,
34,-0.50577,0.0017302,71.4859,1,0,0.0049334,1,1,0.50312,0,0,
35,-0.50578,0.0017641,73.582,1,0,0.0050285,1,1,0.50302,0,0,
36,-0.50579,0.0018042,75.6515,1,0,0.0051416,1,1,0.50294,0,0,
37,-0.5058,0.0018477,77.7463,1,0,0.005264,1,1,0.50286,0,0,
38,-0.50581,0.0018929,79.8198,1,0,0.0053916,1,1,0.50278,0,0,
39,-0.50582,0.0019377,81.904,1,0,0.0055177,1,1,0.50271,0,0,
40,-0.50583,0.0019734,83.9825,1,0,0.0056178,1,1,0.50264,0,0,
41,-0.50584,0.0020042,86.0559,1,0,0.0057037,1,1,0.50258,0,0,
42,-0.50585,0.0020357,88.1344,1,0,0.0057919,1,1,0.50252,0,0,
43,-0.50586,0.0020677,90.2117,1,0,0.0058811,1,1,0.50245,0,0,
44,-0.50588,0.0020962,92.3153,1,0,0.0059607,1,1,0.50239,0,0,
45,-0.50589,0.0019179,94.3874,1,0,0.005452,1,1,0.50228,0,0,
46,-0.5059,0.0017657,96.4737,1,0,0.005018,1,1,0.50213,0,0,
47,-0.5059,0.0015811,98.5652,1,0,0.0044923,1,1,0.50196,0,0,
48,-0.50591,0.0014262,100.6254,1,0,0.0040512,1,1,0.5018,0,0,
49,-0.50592,0.0012886,102.6952,1,0,0.0036597,1,1,0.50165,0,0,
50,-0.50592,0.0011652,104.7831,1,0,0.0033088,1,1,0.50152,0,0,
51,-0.50592,0.0010534,106.8565,1,0,0.0029908,1,1,0.5014,6.63e-14,2.652e-16,
52,-0.50593,0.00095108,108.9343,1,0,0.0026998,1,1,0.50128,0,0,
53,-0.50593,0.00085183,110.9977,1,0,0.0024177,1,1,0.50118,0,0,
54,-0.50593,0.00075641,113.0782,1,0,0.0021466,1,1,0.50109,0,0,
55,-0.50593,0.00067114,115.1652,1,0,0.0019044,1,1,0.50101,0,0,
56,-0.50593,0.00059553,117.2567,1,0,0.0016897,1,1,0.50093,0,0,
57,-0.50593,0.00052845,119.3358,1,0,0.0014993,1,1,0.50086,0,0,
58,-0.50593,0.00046892,121.415,1,0,0.0013303,1,1,0.5008,0,0,
59,-0.50593,0.00041611,123.5012,1,0,0.0011804,1,1,0.50074,0,0,
60,-0.50593,0.00036925,125.5898,1,0,0.0010474,1,1,0.5007,0,0,
61,-0.50593,0.00032768,127.6664,1,0,0.00092944,1,1,0.50065,0,0,
62,-0.50593,0.00029079,129.7394,1,0,0.00082478,1,1,0.50061,0,0,
63,-0.50594,0.00025807,131.8125,1,0,0.00073194,1,1,0.50058,0,0,
64,-0.50594,0.00022904,133.9271,1,0,0.00064957,1,1,0.50055,0,0,
65,-0.50594,0.00020327,136.0085,1,0,0.00057649,1,1,0.50052,0,0,
66,-0.50594,0.00018042,138.0979,1,0,0.00051165,1,1,0.5005,0,0,
67,-0.50594,0.00016014,140.1646,1,0,0.00045412,1,1,0.50048,0,0,
68,-0.50594,0.00014214,142.2508,1,0,0.00040308,1,1,0.50046,0,0,
69,-0.50594,0.00012617,144.338,1,0,0.00035779,1,1,0.50044,0,0,
70,-0.50594,0.000112,146.4401,1,0,0.00031759,1,1,0.50043,0,0,
71,-0.50594,9.9422e-05,148.5346,1,0,0.00028193,1,1,0.50041,0,0,
