"iter","cost",
0,-9.6629,
1,-8.2359,
2,-3.0903,
3,-2.0977,
4,-0.71767,
5,-0.64047,
6,-0.40135,
7,-0.31597,
8,-0.23268,
9,-0.21373,
10,-0.2142,
11,-0.21457,
12,-0.25598,
13,-0.31397,
14,-0.30857,
15,-0.30622,
16,-0.38564,
17,-0.46421,
18,-0.46742,
19,-0.47117,
20,-0.47111,
21,-0.47073,
22,-0.47078,
23,-0.55491,
24,-0.57562,
25,-0.5696,
26,-0.57148,
27,-0.57204,
28,-0.57182,
29,-0.57168,
30,-0.57174,
31,-0.57176,
32,-0.57177,
33,-0.57177,
34,-0.57177,
35,-0.6056,
36,-0.59823,
37,-0.59791,
38,-0.59791,
39,-0.598,
40,-0.59793,
41,-0.59793,
42,-0.59793,
43,-0.59793,
44,-0.59793,
45,-0.60402,
46,-0.60318,
47,-0.6031,
48,-0.60309,
49,-0.60309,
50,-0.60309,
51,-0.60309,
52,-0.60309,
53,-0.60309,
53,-0.60309,
