"iter","cost",
0,-7.2116,
1,-9.9338,
2,-5.9803,
3,-3.974,
4,-2.9132,
5,-1.0345,
6,-0.8932,
7,-0.72514,
8,-0.58976,
9,-0.4044,
10,-0.38685,
11,-0.38819,
12,-0.42435,
13,-0.47552,
14,-0.4728,
15,-0.54657,
16,-0.64809,
17,-0.62883,
18,-0.62904,
19,-0.62938,
20,-0.62956,
21,-0.62951,
22,-0.69529,
23,-0.70981,
24,-0.70662,
25,-0.70662,
26,-0.70648,
27,-0.70646,
28,-0.7263,
29,-0.72524,
30,-0.72484,
31,-0.72481,
32,-0.7248,
33,-0.7248,
34,-0.72889,
35,-0.72854,
36,-0.72852,
37,-0.72852,
38,-0.72851,
39,-0.72851,
39,-0.72851,
