"iter","cost",
0,-2.3952,
1,-2.6227,
2,-1.5284,
3,-1.4481,
4,-0.45662,
5,-0.31251,
6,-0.27195,
7,-0.25385,
8,-0.25581,
9,-0.32085,
10,-0.40853,
11,-0.39658,
12,-0.39401,
13,-0.50115,
14,-0.56624,
15,-0.55878,
16,-0.55927,
17,-0.55849,
18,-0.61521,
19,-0.61182,
20,-0.61065,
21,-0.61049,
22,-0.61047,
23,-0.61044,
24,-0.61047,
25,-0.61048,
26,-0.61049,
27,-0.62277,
28,-0.62139,
29,-0.62125,
30,-0.62125,
31,-0.62124,
32,-0.62123,
33,-0.62123,
34,-0.62123,
35,-0.62124,
36,-0.62123,
37,-0.62342,
38,-0.62339,
39,-0.62334,
40,-0.62334,
41,-0.62333,
42,-0.62333,
43,-0.62333,
43,-0.62333,
