"iter","cost",
0,-4.2943,
1,-9.2357,
2,-5.5647,
3,-1.7221,
4,-0.97165,
5,-0.73751,
6,-0.25212,
7,-0.24543,
8,-0.21288,
9,-0.18774,
10,-0.19371,
11,-0.22632,
12,-0.27583,
13,-0.27261,
14,-0.33954,
15,-0.44521,
16,-0.43096,
17,-0.43618,
18,-0.43646,
19,-0.43615,
20,-0.43613,
21,-0.53468,
22,-0.54348,
23,-0.5408,
24,-0.54058,
25,-0.54029,
26,-0.54017,
27,-0.5402,
28,-0.56755,
29,-0.56387,
30,-0.56384,
31,-0.56382,
32,-0.56382,
33,-0.56382,
34,-0.56382,
35,-0.56382,
36,-0.56382,
37,-0.56382,
38,-0.56873,
39,-0.56835,
40,-0.56833,
41,-0.56834,
42,-0.56833,
43,-0.56833,
44,-0.56833,
45,-0.56833,
46,-0.56833,
46,-0.56833,
