"iter","cost",
0,-8.2924,
1,-9.3193,
2,-5.0371,
3,-1.7359,
4,-1.2189,
5,-0.48636,
6,-0.41218,
7,-0.15719,
8,-0.16396,
9,-0.14628,
10,-0.1421,
11,-0.13868,
12,-0.17323,
13,-0.23656,
14,-0.22991,
15,-0.32112,
16,-0.45778,
17,-0.44228,
18,-0.44536,
19,-0.44528,
20,-0.44488,
21,-0.44478,
22,-0.55,
23,-0.56538,
24,-0.56211,
25,-0.56254,
26,-0.56225,
27,-0.56213,
28,-0.56216,
29,-0.56224,
30,-0.56228,
31,-0.59084,
32,-0.59103,
33,-0.59015,
34,-0.59003,
35,-0.59003,
36,-0.59004,
37,-0.59005,
38,-0.59005,
39,-0.59005,
40,-0.59005,
41,-0.59005,
41,-0.59005,
