"iter","cost",
0,-10.9389,
1,-47.1631,
2,-31.5083,
3,-9.9214,
4,-3.9752,
5,-3.1081,
6,-1.7087,
7,-1.5773,
8,-1.2406,
9,-0.74591,
10,-0.50628,
11,-0.39297,
12,-0.32717,
13,-0.32483,
14,-0.20531,
15,-0.16668,
16,-0.1131,
17,-0.1076,
18,-0.089561,
19,-0.094009,
20,-0.085295,
21,-0.08281,
22,-0.082348,
23,-0.082156,
24,-0.082159,
25,-0.082158,
26,-0.086226,
27,-0.092478,
28,-0.10521,
29,-0.20952,
30,-0.40182,
31,-0.39698,
32,-0.41337,
33,-0.43959,
34,-0.44575,
35,-0.45916,
36,-0.45816,
37,-0.45863,
38,-0.45948,
39,-0.45967,
40,-0.45991,
41,-0.46019,
42,-0.46044,
43,-0.46059,
44,-0.46063,
45,-0.46064,
46,-0.46064,
47,-0.46065,
48,-0.46066,
49,-0.46066,
50,-0.46065,
51,-0.46064,
52,-0.46065,
53,-0.46066,
54,-0.46068,
55,-0.4607,
56,-0.4607,
57,-0.4607,
58,-0.4607,
59,-0.46069,
60,-0.46069,
61,-0.46069,
62,-0.46069,
63,-0.4607,
64,-0.4607,
65,-0.46071,
66,-0.46071,
67,-0.46071,
68,-0.46072,
69,-0.46072,
69,-0.46072,
