"iter","cost",
0,0.4162,
1,-4.1564,
2,-2.6475,
3,-0.92017,
4,-0.75504,
5,-0.19072,
6,-0.13431,
7,-0.11191,
8,-0.11422,
9,-0.11019,
10,-0.1108,
11,-0.174,
12,-0.28613,
13,-0.26534,
14,-0.39397,
15,-0.47962,
16,-0.47694,
17,-0.4782,
18,-0.47782,
19,-0.47746,
20,-0.47748,
21,-0.55173,
22,-0.55586,
23,-0.55465,
24,-0.55454,
25,-0.55445,
26,-0.55444,
27,-0.57162,
28,-0.57137,
29,-0.57118,
30,-0.57115,
31,-0.57114,
32,-0.57114,
33,-0.57114,
34,-0.57462,
35,-0.57444,
36,-0.57444,
37,-0.57444,
38,-0.57444,
38,-0.57444,
