"iter","cost",
0,-0.91509,
1,-7.1595,
2,-2.9281,
3,-0.61087,
4,-0.48752,
5,-0.39551,
6,-0.05998,
7,-0.14284,
8,-0.07748,
9,-0.087005,
10,-0.086383,
11,-0.14267,
12,-0.25239,
13,-0.23585,
14,-0.35977,
15,-0.44723,
16,-0.44927,
17,-0.45347,
18,-0.45328,
19,-0.45257,
20,-0.45281,
21,-0.52835,
22,-0.53172,
23,-0.53154,
24,-0.53216,
25,-0.53246,
26,-0.53222,
27,-0.53232,
28,-0.53242,
29,-0.53261,
30,-0.53277,
31,-0.53296,
32,-0.53302,
33,-0.53313,
34,-0.53321,
35,-0.53331,
36,-0.5334,
37,-0.53358,
38,-0.53372,
39,-0.53388,
40,-0.53396,
41,-0.53405,
42,-0.53408,
43,-0.53413,
44,-0.53417,
45,-0.53424,
46,-0.5343,
47,-0.53437,
48,-0.53441,
49,-0.53445,
50,-0.53446,
51,-0.53449,
52,-0.56181,
53,-0.55664,
54,-0.55799,
55,-0.55742,
56,-0.5574,
57,-0.55729,
58,-0.5572,
59,-0.55711,
60,-0.55713,
61,-0.55716,
62,-0.55717,
63,-0.55717,
64,-0.55718,
65,-0.55718,
66,-0.56251,
67,-0.56186,
68,-0.5616,
69,-0.56157,
70,-0.56156,
71,-0.56156,
72,-0.56156,
73,-0.56156,
73,-0.56156,
