"iter","cost",
0,-6.3172,
1,-10.0493,
2,-4.0459,
3,-1.286,
4,-1.1156,
5,-0.52223,
6,-0.44089,
7,-0.17561,
8,-0.17479,
9,-0.15856,
10,-0.14847,
11,-0.15233,
12,-0.17962,
13,-0.22649,
14,-0.22506,
15,-0.29023,
16,-0.4073,
17,-0.3901,
18,-0.39376,
19,-0.3942,
20,-0.47391,
21,-0.49515,
22,-0.49335,
23,-0.49404,
24,-0.49401,
25,-0.494,
26,-0.49421,
27,-0.49463,
28,-0.49488,
29,-0.4951,
30,-0.49523,
31,-0.49528,
32,-0.49528,
33,-0.49527,
34,-0.49532,
35,-0.49543,
36,-0.49556,
37,-0.49568,
38,-0.49575,
39,-0.49579,
40,-0.49579,
41,-0.49579,
42,-0.4958,
43,-0.49584,
44,-0.49588,
45,-0.49593,
46,-0.49596,
47,-0.53058,
48,-0.52676,
49,-0.52588,
50,-0.52636,
51,-0.52602,
52,-0.52595,
53,-0.52591,
54,-0.52593,
55,-0.52596,
56,-0.52598,
57,-0.52598,
58,-0.52598,
59,-0.52598,
60,-0.52599,
61,-0.52599,
62,-0.52599,
63,-0.52599,
64,-0.526,
65,-0.526,
66,-0.526,
67,-0.526,
68,-0.526,
69,-0.526,
70,-0.526,
71,-0.53256,
72,-0.53224,
73,-0.53203,
74,-0.53204,
75,-0.53207,
76,-0.53207,
77,-0.53207,
78,-0.53206,
79,-0.53206,
80,-0.53206,
81,-0.53206,
82,-0.53206,
83,-0.53206,
84,-0.53206,
85,-0.53206,
86,-0.53206,
87,-0.53206,
88,-0.53206,
89,-0.53206,
90,-0.53206,
91,-0.53206,
92,-0.53206,
92,-0.53206,
