"iter","cost",
0,-5.7985,
1,-9.9985,
2,-3.5347,
3,-1.2079,
4,-0.97811,
5,-0.35275,
6,-0.28174,
7,-0.097905,
8,-0.10099,
9,-0.080655,
10,-0.086136,
11,-0.083543,
12,-0.11764,
13,-0.17452,
14,-0.17055,
15,-0.2535,
16,-0.36545,
17,-0.36575,
18,-0.37074,
19,-0.37024,
20,-0.36971,
21,-0.36972,
22,-0.47167,
23,-0.49271,
24,-0.49046,
25,-0.49253,
26,-0.49365,
27,-0.49306,
28,-0.49315,
29,-0.49332,
30,-0.49363,
31,-0.49391,
32,-0.49418,
33,-0.49426,
34,-0.49429,
35,-0.49431,
36,-0.49434,
37,-0.49443,
38,-0.49454,
39,-0.49464,
40,-0.49472,
41,-0.53669,
42,-0.53472,
43,-0.53196,
44,-0.53474,
45,-0.53335,
46,-0.53298,
47,-0.53289,
48,-0.53292,
49,-0.53295,
50,-0.53297,
51,-0.53297,
52,-0.53296,
53,-0.53296,
54,-0.53296,
55,-0.53296,
56,-0.53296,
57,-0.53296,
58,-0.54165,
59,-0.54132,
60,-0.5409,
61,-0.54088,
62,-0.54087,
63,-0.54086,
64,-0.54086,
65,-0.54087,
66,-0.54087,
67,-0.54087,
67,-0.54087,
