"iter","cost",
0,-0.71932,
1,-4.0407,
2,-2.3852,
3,-1.1315,
4,-0.49225,
5,-0.27525,
6,-0.17395,
7,-0.10354,
8,-0.093626,
9,-0.09434,
10,-0.15367,
11,-0.24653,
12,-0.23191,
13,-0.34474,
14,-0.43181,
15,-0.44156,
16,-0.44836,
17,-0.44807,
18,-0.44689,
19,-0.4472,
20,-0.44767,
21,-0.54272,
22,-0.53513,
23,-0.53614,
24,-0.53604,
25,-0.53599,
26,-0.53595,
27,-0.53594,
28,-0.53597,
29,-0.536,
30,-0.53603,
31,-0.55654,
32,-0.55595,
33,-0.5551,
34,-0.55509,
35,-0.55503,
36,-0.55502,
37,-0.55502,
38,-0.55503,
39,-0.55949,
40,-0.5589,
41,-0.55888,
42,-0.55888,
43,-0.55888,
44,-0.55888,
44,-0.55888,
