"iter","cost",
0,-5.4968,
1,-8.2508,
2,-4.5781,
3,-1.7639,
4,-1.235,
5,-0.37853,
6,-0.32232,
7,-0.12349,
8,-0.11395,
9,-0.11532,
10,-0.086171,
11,-0.097054,
12,-0.12245,
13,-0.17165,
14,-0.17091,
15,-0.16997,
16,-0.2395,
17,-0.3837,
18,-0.3647,
19,-0.36829,
20,-0.36882,
21,-0.36889,
22,-0.36883,
23,-0.47469,
24,-0.5076,
25,-0.50122,
26,-0.50248,
27,-0.50202,
28,-0.50186,
29,-0.50195,
30,-0.50208,
31,-0.50218,
32,-0.50224,
33,-0.50226,
34,-0.50224,
35,-0.50223,
36,-0.50224,
37,-0.50226,
38,-0.54047,
39,-0.54071,
40,-0.53942,
41,-0.54023,
42,-0.53983,
43,-0.53998,
44,-0.54015,
45,-0.54039,
46,-0.54109,
47,-0.54112,
48,-0.54115,
49,-0.54124,
50,-0.54131,
51,-0.54141,
52,-0.54147,
53,-0.54151,
54,-0.54153,
55,-0.54154,
56,-0.54155,
57,-0.54156,
58,-0.54158,
59,-0.54159,
60,-0.5416,
61,-0.54161,
62,-0.54161,
63,-0.54161,
64,-0.54161,
65,-0.54947,
66,-0.5503,
67,-0.55003,
68,-0.54994,
69,-0.55004,
70,-0.5499,
71,-0.54984,
72,-0.54984,
73,-0.54984,
74,-0.54985,
75,-0.54985,
76,-0.54984,
76,-0.54984,
