"iter","cost",
0,-18.1657,
1,-16.3586,
2,-10.5497,
3,-7.3577,
4,-5.1578,
5,-2.9441,
6,-2.0809,
7,-1.4553,
8,-1.0958,
9,-0.72326,
10,-0.68993,
11,-0.67787,
12,-0.66984,
13,-0.71117,
14,-0.75555,
15,-0.7533,
16,-0.75148,
17,-0.81365,
18,-0.86959,
19,-0.85938,
20,-0.85817,
21,-0.85814,
22,-0.85825,
23,-0.89714,
24,-0.90046,
25,-0.89945,
26,-0.8991,
27,-0.899,
28,-0.89902,
29,-0.89902,
30,-0.90812,
31,-0.90704,
32,-0.90695,
33,-0.9069,
34,-0.90689,
35,-0.90689,
36,-0.90839,
37,-0.90818,
38,-0.90818,
39,-0.90817,
40,-0.90817,
41,-0.90817,
41,-0.90817,
