"iter","cost",
0,1.4606,
1,-7.5983,
2,-3.3055,
3,-1.6367,
4,-0.67358,
5,-0.34079,
6,-0.25705,
7,-0.049427,
8,-0.088169,
9,-0.052904,
10,-0.054751,
11,-0.095782,
12,-0.16849,
13,-0.16174,
14,-0.26127,
15,-0.38148,
16,-0.38803,
17,-0.39752,
18,-0.39725,
19,-0.3961,
20,-0.51573,
21,-0.51698,
22,-0.51914,
23,-0.52003,
24,-0.52023,
25,-0.51957,
26,-0.51944,
27,-0.51948,
28,-0.51956,
29,-0.54885,
30,-0.5466,
31,-0.54642,
32,-0.54637,
33,-0.54637,
34,-0.54636,
35,-0.54637,
36,-0.54637,
37,-0.55196,
38,-0.55165,
39,-0.55164,
40,-0.55163,
41,-0.55163,
42,-0.55163,
42,-0.55163,
