"iter","cost",
0,3.4836,
1,-6.2064,
2,-3.974,
3,-0.7243,
4,-1.0889,
5,-0.66365,
6,-0.31137,
7,-0.065005,
8,-0.052243,
9,-0.042813,
10,-0.015819,
11,-0.03537,
12,-0.031144,
13,-0.028319,
14,-0.029687,
15,-0.045862,
16,-0.073365,
17,-0.12602,
18,-0.43072,
19,-0.37001,
20,-0.4497,
21,-0.46443,
22,-0.47785,
23,-0.47122,
24,-0.47367,
25,-0.47653,
26,-0.47762,
27,-0.47885,
28,-0.4785,
29,-0.4831,
30,-0.48517,
31,-0.48541,
32,-0.48803,
33,-0.48861,
34,-0.48865,
35,-0.48911,
36,-0.48927,
37,-0.48945,
38,-0.4896,
39,-0.48969,
40,-0.48972,
41,-0.48972,
42,-0.48973,
43,-0.48973,
44,-0.48974,
45,-0.48974,
46,-0.48974,
47,-0.48974,
48,-0.48974,
49,-0.48974,
50,-0.48974,
51,-0.48974,
52,-0.48974,
52,-0.48974,
