"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.11853,0.012835,-0.012905,1.0086,
1,0.1562,0,0,-0.038439,0.71064,
2,0.18491,0,0,-0.038439,0.71064,
3,0.21296,0,0,-0.038439,0.71064,
4,4.0902,0,0,-0.37386,0.61635,
5,8.456,0.00061328,2.1515e-05,-0.50905,0.49216,
6,11.9845,0.0001714,9.6208e-06,-0.51008,0.4843,
7,12.105,4.7396e-06,2.5877e-07,-0.51014,0.48411,
8,12.2007,2.7283e-06,1.8396e-08,-0.51015,0.48411,
9,14.2235,0.00020814,1.3677e-05,-0.51024,0.48791,
10,14.3664,1.4912e-06,1.1374e-07,-0.51015,0.48811,
11,14.4452,3.7117e-07,1.6115e-08,-0.51015,0.48811,
12,14.5415,8.6491e-06,2.4026e-08,-0.51015,0.48811,
13,14.626,3.9494e-07,2.2271e-08,-0.51015,0.48811,
14,14.7139,3.7285e-07,2.7305e-08,-0.51015,0.48811,
15,14.7971,2.6239e-06,2.2552e-08,-0.51015,0.48811,
16,14.8891,6.05e-08,3.3996e-09,-0.51015,0.48811,
17,14.9832,2.3385e-07,6.1461e-10,-0.51015,0.48811,
18,15.0604,1.4768e-07,8.4639e-09,-0.51015,0.48811,
19,15.1691,4.2236e-08,3.1365e-09,-0.51015,0.48811,
20,15.2633,5.9379e-08,1.0231e-10,-0.51015,0.48811,
21,15.3553,5.5803e-08,6.8256e-11,-0.51015,0.48811,
22,15.4582,3.7225e-08,3.3902e-10,-0.51015,0.48811,
23,15.563,3.5198e-09,2.4669e-10,-0.51015,0.48811,
24,15.6741,1.6784e-10,1.1765e-11,-0.51015,0.48811,
25,15.7744,8.3538e-09,1.2254e-10,-0.51015,0.48811,
26,15.893,4.4907e-10,3.4709e-11,-0.51015,0.48811,
27,16.0088,2.4787e-15,1.1734e-16,-0.51015,0.48811,
28,16.1169,1.056e-14,5.2663e-16,-0.51015,0.48811,
29,16.2269,5.408e-14,2.6117e-15,-0.51015,0.48811,
30,16.3424,1.0063e-12,4.8469e-14,-0.51015,0.48811,
