"iter","cost",
0,-14.9638,
1,-59.6822,
2,-41.1467,
3,-17.4222,
4,-5.7824,
5,-3.6491,
6,-1.5358,
7,-1.2311,
8,-0.96865,
9,-0.8405,
10,-0.7542,
11,-0.44863,
12,-0.36192,
13,-0.34573,
14,-0.13487,
15,-0.095043,
16,-0.073018,
17,-0.083132,
18,-0.070578,
19,-0.069241,
20,-0.056605,
21,-0.060547,
22,-0.061502,
23,-0.061864,
24,-0.061802,
25,-0.061921,
26,-0.08806,
27,-0.14158,
28,-0.13784,
29,-0.13635,
30,-0.13706,
31,-0.13735,
32,-0.22947,
33,-0.44522,
34,-0.4558,
35,-0.49349,
36,-0.49107,
37,-0.48975,
38,-0.49053,
39,-0.49135,
40,-0.4915,
41,-0.49137,
42,-0.49136,
43,-0.49135,
44,-0.49135,
45,-0.49137,
46,-0.72915,
47,-0.74025,
48,-0.74549,
49,-0.74533,
50,-0.74421,
51,-0.744,
52,-0.7441,
53,-0.74421,
54,-0.7442,
55,-0.7442,
56,-0.7442,
57,-0.7442,
58,-0.7442,
59,-0.7442,
59,-0.7442,
