"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.40963,0.058234,0.018552,0.925,
1,0.010875,0,0,-0.07372,0.65357,
2,0.012637,0,0,-0.07372,0.65357,
3,0.10823,0,0,-0.43212,0.52008,
4,0.1995,0.0057786,0.00072753,-0.49151,0.54479,
5,0.23905,0.00031331,1.5946e-05,-0.48853,0.53853,
6,0.26837,0.00010058,1.2609e-05,-0.48885,0.53913,
7,0.27503,6.1624e-06,6.0942e-07,-0.48882,0.53913,
8,0.28102,1.8079e-06,1.7451e-07,-0.48882,0.53911,
9,0.28578,2.7033e-06,1.1715e-07,-0.48882,0.53911,
10,0.29026,3.9377e-06,1.7145e-07,-0.48882,0.53911,
11,0.29592,3.5131e-07,4.5986e-08,-0.48882,0.53911,
12,0.30029,3.846e-07,4.275e-08,-0.48882,0.53911,
13,0.30595,2.7153e-07,1.2844e-08,-0.48882,0.53911,
14,0.31205,1.6082e-08,6.2727e-10,-0.48882,0.53911,
15,0.31622,3.247e-07,1.3866e-08,-0.48882,0.5391,
16,0.32241,3.0046e-08,4.1709e-09,-0.48882,0.5391,
17,0.32881,4.99e-10,4.3396e-11,-0.48882,0.5391,
18,0.33293,1.2095e-07,1.1107e-08,-0.48882,0.5391,
19,0.34082,7.2643e-08,7.82e-09,-0.48882,0.5391,
20,0.34806,1.6666e-10,8.3001e-12,-0.48882,0.5391,
21,0.35273,2.3627e-07,1.1325e-08,-0.48882,0.5391,
22,0.3603,3.7136e-08,4.3707e-09,-0.48882,0.5391,
23,0.36834,9.58e-12,1.0424e-12,-0.48882,0.5391,
24,0.37273,1.0119e-08,1.1175e-09,-0.48882,0.5391,
25,0.38095,8.7624e-09,7.4613e-10,-0.48882,0.5391,
26,0.38927,1.4613e-12,1.0054e-13,-0.48882,0.5391,
27,0.39396,3.8046e-09,2.5792e-10,-0.48882,0.53909,
28,0.40263,1.1122e-09,1.1466e-10,-0.48882,0.53909,
29,0.41193,3.6062e-14,4.494e-15,-0.48882,0.53909,
30,0.41694,9.6255e-10,1.1287e-10,-0.48882,0.53909,
