"iter","cost",
0,-54.396,
1,-41.2266,
2,-23.3822,
3,-12.25,
4,-9.7755,
5,-4.899,
6,-4.3735,
7,-2.9865,
8,-2.2794,
9,-0.98578,
10,-0.92557,
11,-0.86908,
12,-0.69414,
13,-0.6816,
14,-0.6817,
15,-0.68111,
16,-0.68072,
17,-0.70107,
18,-0.72671,
19,-0.77352,
20,-0.93997,
21,-0.89988,
22,-0.89906,
23,-0.90706,
24,-0.90324,
25,-0.90254,
26,-0.90245,
27,-0.90256,
28,-0.90257,
29,-0.90254,
30,-0.90252,
31,-0.90252,
32,-0.90252,
33,-0.90253,
34,-0.90253,
35,-0.90253,
36,-0.90253,
37,-0.90253,
38,-0.90253,
39,-0.90253,
39,-0.90253,
