"iter","cost",
0,-5.1864,
1,-6.9451,
2,-7.4847,
3,-2.1387,
4,-0.63838,
5,-0.58413,
6,-0.21594,
7,-0.21636,
8,-0.18572,
9,-0.18861,
10,-0.26974,
11,-0.48215,
12,-0.4263,
13,-0.41727,
14,-0.65958,
15,-0.78859,
16,-0.772,
17,-0.77007,
18,-0.76868,
19,-0.869,
20,-0.8637,
21,-0.86283,
22,-0.86232,
23,-0.86223,
24,-0.86228,
25,-0.86229,
26,-0.88214,
27,-0.88094,
28,-0.88088,
29,-0.88084,
30,-0.88084,
31,-0.88084,
32,-0.88459,
33,-0.88444,
34,-0.88443,
35,-0.88443,
36,-0.88443,
37,-0.88443,
37,-0.88443,
