"iter","cost",
0,-38.4033,
1,-53.7295,
2,-31.0225,
3,-11.7943,
4,-5.8095,
5,-3.1591,
6,-2.6457,
7,-2.0591,
8,-1.3296,
9,-1.1899,
10,-0.85718,
11,-0.65448,
12,-0.25752,
13,-0.25071,
14,-0.20316,
15,-0.17842,
16,-0.16235,
17,-0.13099,
18,-0.1291,
19,-0.12817,
20,-0.12764,
21,-0.12769,
22,-0.13164,
23,-0.14405,
24,-0.24491,
25,-0.47523,
26,-0.43996,
27,-0.4637,
28,-0.46362,
29,-0.46539,
30,-0.46538,
31,-0.46633,
32,-0.46742,
33,-0.46887,
34,-0.47029,
35,-0.47087,
36,-0.47088,
37,-0.47082,
38,-0.47083,
39,-0.47088,
40,-0.47098,
41,-0.47109,
42,-0.47117,
43,-0.47115,
44,-0.47108,
45,-0.47103,
46,-0.47104,
47,-0.47108,
48,-0.47111,
49,-0.47112,
50,-0.47112,
51,-0.47111,
52,-0.4711,
53,-0.4711,
54,-0.4711,
55,-0.47111,
56,-0.47112,
57,-0.47112,
58,-0.52451,
59,-0.52881,
60,-0.5272,
61,-0.52766,
62,-0.5276,
63,-0.52746,
64,-0.52756,
65,-0.52764,
66,-0.52774,
67,-0.52779,
68,-0.52782,
69,-0.52781,
70,-0.5278,
71,-0.5278,
72,-0.52782,
73,-0.52784,
74,-0.52786,
75,-0.52787,
76,-0.52788,
77,-0.52788,
78,-0.52788,
79,-0.52788,
80,-0.52788,
81,-0.52789,
82,-0.52789,
83,-0.5279,
84,-0.5279,
85,-0.5279,
86,-0.5279,
87,-0.5279,
88,-0.52791,
89,-0.52791,
90,-0.52791,
91,-0.52791,
92,-0.52792,
93,-0.52792,
94,-0.52792,
95,-0.52792,
96,-0.52792,
96,-0.52792,
