"iter","cost",
0,0.39918,
1,-7.8446,
2,-3.6976,
3,-0.73887,
4,-0.68256,
5,-0.23088,
6,-0.15718,
7,-0.033644,
8,-0.035888,
9,-0.029303,
10,-0.029876,
11,-0.029576,
12,-0.063707,
13,-0.18113,
14,-0.36637,
15,-0.45852,
16,-0.48462,
17,-0.49513,
18,-0.49445,
19,-0.49692,
20,-0.49519,
21,-0.49529,
22,-0.49541,
23,-0.49557,
24,-0.49564,
25,-0.49562,
26,-0.49557,
27,-0.49554,
28,-0.49553,
29,-0.49553,
30,-0.49553,
31,-0.49553,
32,-0.49553,
33,-0.49553,
34,-0.49553,
35,-0.49553,
36,-0.49553,
37,-0.50419,
38,-0.50406,
39,-0.5039,
40,-0.50387,
41,-0.50387,
42,-0.50387,
43,-0.50387,
44,-0.50387,
45,-0.50387,
46,-0.50387,
47,-0.50387,
47,-0.50387,
