"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.30287,0.089865,-0.08228,1.0423,
1,0.011972,0,0,-0.35023,0.73416,
2,0.025547,0,0,-0.39104,0.73145,
3,0.089125,0.0021072,0.00010988,-0.67226,0.51395,
4,0.12066,0,0,-0.68171,0.48856,
5,0.13247,0,0,-0.68262,0.4853,
6,0.13909,0,0,-0.68273,0.48489,
7,0.14357,1.2628e-06,5.0513e-08,-0.68275,0.48483,
8,0.1494,4.585e-06,3.9332e-07,-0.68275,0.48486,
9,0.15405,7.6209e-06,8.9318e-07,-0.68275,0.48491,
10,0.15798,6.0517e-07,2.8279e-08,-0.68275,0.48492,
11,0.16227,1.4981e-06,1.7457e-07,-0.68275,0.48491,
12,0.16729,4.2557e-08,3.8371e-09,-0.68275,0.48492,
13,0.17073,1.612e-06,1.4567e-07,-0.68275,0.48493,
14,0.17618,1.248e-07,5.8023e-09,-0.68275,0.48493,
15,0.18167,1.7352e-10,8.358e-12,-0.68275,0.48493,
16,0.18532,1.3716e-08,1.4226e-09,-0.68275,0.48494,
17,0.19182,7.8714e-09,9.412e-10,-0.68275,0.48494,
18,0.19763,1.586e-10,1.5744e-11,-0.68275,0.48494,
19,0.20147,4.5797e-08,4.5204e-09,-0.68275,0.48494,
20,0.20869,2.5586e-09,1.5004e-10,-0.68275,0.48494,
21,0.21499,1.1075e-12,7.8271e-14,-0.68275,0.48494,
22,0.21997,2.3276e-09,1.7349e-10,-0.68275,0.48495,
23,0.22857,2.8132e-09,2.6231e-10,-0.68275,0.48495,
24,0.23616,7.595e-13,5.8111e-14,-0.68275,0.48495,
25,0.24259,7.7829e-10,6.1383e-11,-0.68275,0.48495,
26,0.25165,6.2386e-11,3.6832e-12,-0.68275,0.48495,
27,0.25875,1.2784e-14,5.1198e-16,-0.68275,0.48495,
28,0.26529,7.5313e-11,3.9474e-12,-0.68275,0.48495,
29,0.27422,6.7105e-11,5.2478e-12,-0.68275,0.48495,
30,0.28238,2.1286e-15,1.6975e-16,-0.68275,0.48495,
