"iter","cost",
0,2.9614,
1,-8.4294,
2,-5.76,
3,-0.87647,
4,-0.59739,
5,-0.033268,
6,-0.038474,
7,-0.0061932,
8,0.0036385,
9,-0.0095167,
10,0.0029647,
11,0.00059455,
12,0.0024564,
13,-0.014478,
14,-0.043245,
15,-0.042892,
16,-0.088099,
17,-0.23744,
18,-0.21114,
19,-0.21501,
20,-0.21914,
21,-0.21865,
22,-0.218,
23,-0.2179,
24,-0.34481,
25,-0.45382,
26,-0.4451,
27,-0.45467,
28,-0.45893,
29,-0.45561,
30,-0.45636,
31,-0.457,
32,-0.45738,
33,-0.45754,
34,-0.45748,
35,-0.53899,
36,-0.53229,
37,-0.53293,
38,-0.53292,
39,-0.53275,
40,-0.53273,
41,-0.53273,
42,-0.53274,
43,-0.53274,
44,-0.54916,
45,-0.54866,
46,-0.54858,
47,-0.54857,
48,-0.54856,
49,-0.54856,
50,-0.54856,
50,-0.54856,
