"iter","cost",
0,-16.6961,
1,-14.4744,
2,-6.816,
3,-3.6767,
4,-2.885,
5,-2.3673,
6,-1.4333,
7,-1.2311,
8,-0.56203,
9,-0.54891,
10,-0.44322,
11,-0.42679,
12,-0.42826,
13,-0.45169,
14,-0.48375,
15,-0.48226,
16,-0.48125,
17,-0.52934,
18,-0.60031,
19,-0.59197,
20,-0.59243,
21,-0.59332,
22,-0.59361,
23,-0.59362,
24,-0.64743,
25,-0.66524,
26,-0.66156,
27,-0.66181,
28,-0.66156,
29,-0.66147,
30,-0.66152,
31,-0.66157,
32,-0.68125,
33,-0.681,
34,-0.67977,
35,-0.67961,
36,-0.67959,
37,-0.67962,
38,-0.67964,
39,-0.67964,
40,-0.67964,
41,-0.67964,
42,-0.68439,
43,-0.68338,
44,-0.68333,
45,-0.68332,
46,-0.68331,
47,-0.68331,
48,-0.68331,
48,-0.68331,
