"iter","cost",
0,-31.1907,
1,-49.4157,
2,-29.4535,
3,-8.6933,
4,-4.7081,
5,-3.576,
6,-1.8361,
7,-1.6672,
8,-1.167,
9,-0.78131,
10,-0.64968,
11,-0.46114,
12,-0.26646,
13,-0.21822,
14,-0.14883,
15,-0.1353,
16,-0.11845,
17,-0.10563,
18,-0.099401,
19,-0.10216,
20,-0.10205,
21,-0.10223,
22,-0.10705,
23,-0.11459,
24,-0.12991,
25,-0.2458,
26,-0.45886,
27,-0.46136,
28,-0.50717,
29,-0.50702,
30,-0.50632,
31,-0.5064,
32,-0.50649,
33,-0.50721,
34,-0.50783,
35,-0.50862,
36,-0.50888,
37,-0.50876,
38,-0.50861,
39,-0.50854,
40,-0.50857,
41,-0.50872,
42,-0.50882,
43,-0.50885,
44,-0.50884,
45,-0.50881,
46,-0.50879,
47,-0.5088,
48,-0.50883,
49,-0.50888,
50,-0.5089,
51,-0.5089,
52,-0.50889,
52,-0.50889,
