"iter","cost",
0,-3.7296,
1,-7.1514,
2,-3.9573,
3,-1.9373,
4,-1.0381,
5,-0.34558,
6,-0.32196,
7,-0.091205,
8,-0.093207,
9,-0.084976,
10,-0.067888,
11,-0.074623,
12,-0.10986,
13,-0.1769,
14,-0.17089,
15,-0.26786,
16,-0.4124,
17,-0.40303,
18,-0.40945,
19,-0.40967,
20,-0.40865,
21,-0.40854,
22,-0.40868,
23,-0.4088,
24,-0.51973,
25,-0.53714,
26,-0.53459,
27,-0.53506,
28,-0.53489,
29,-0.53482,
30,-0.53486,
31,-0.53495,
32,-0.53501,
33,-0.56771,
34,-0.56787,
35,-0.56623,
36,-0.56618,
37,-0.56621,
38,-0.5662,
39,-0.56621,
40,-0.56621,
41,-0.56621,
42,-0.57394,
43,-0.57293,
44,-0.5729,
45,-0.5729,
46,-0.57289,
47,-0.57289,
48,-0.57289,
49,-0.57289,
49,-0.57289,
