"iter","cost",
0,-6.4884,
1,-21.7623,
2,-15.3927,
3,-4.6557,
4,-1.0488,
5,-0.77103,
6,-0.21361,
7,-0.20432,
8,-0.1041,
9,-0.096921,
10,-0.027761,
11,0.011155,
12,0.0031525,
13,-0.0012429,
14,0.0010823,
15,-0.0015018,
16,-0.0002221,
17,-0.00019131,
18,-0.00051568,
19,-0.0083051,
20,-0.020726,
21,-0.04597,
22,-0.24355,
23,-0.40187,
24,-0.45076,
25,-0.45537,
26,-0.45501,
27,-0.45671,
28,-0.45657,
29,-0.45702,
30,-0.45741,
31,-0.45816,
32,-0.45862,
33,-0.45899,
34,-0.45922,
35,-0.4594,
36,-0.45947,
37,-0.45949,
38,-0.45954,
39,-0.45958,
40,-0.45964,
41,-0.45966,
42,-0.45967,
43,-0.45965,
44,-0.45964,
45,-0.45964,
46,-0.45966,
47,-0.45969,
48,-0.45972,
49,-0.45973,
50,-0.45974,
51,-0.45974,
52,-0.45973,
53,-0.45973,
54,-0.45973,
55,-0.45973,
56,-0.45973,
57,-0.45973,
58,-0.45973,
59,-0.45972,
60,-0.49828,
61,-0.49599,
62,-0.49593,
63,-0.49594,
64,-0.49586,
65,-0.49587,
66,-0.49588,
67,-0.49589,
68,-0.4959,
69,-0.4959,
70,-0.49591,
71,-0.49591,
72,-0.49591,
73,-0.49591,
74,-0.49592,
75,-0.49592,
76,-0.49592,
77,-0.49592,
78,-0.49592,
79,-0.49592,
80,-0.49592,
81,-0.49592,
82,-0.49592,
83,-0.49593,
84,-0.49593,
85,-0.49593,
86,-0.49593,
87,-0.49593,
88,-0.49593,
89,-0.49593,
90,-0.49593,
91,-0.49594,
92,-0.49594,
93,-0.49594,
94,-0.49594,
95,-0.49594,
96,-0.49594,
97,-0.49594,
98,-0.49594,
99,-0.49594,
100,-0.49594,
101,-0.49595,
102,-0.49595,
103,-0.49595,
104,-0.49595,
105,-0.49595,
106,-0.49595,
107,-0.49595,
108,-0.49595,
109,-0.49595,
110,-0.49595,
111,-0.49596,
112,-0.49596,
113,-0.49596,
114,-0.49596,
115,-0.49596,
116,-0.49596,
117,-0.49596,
118,-0.49596,
119,-0.49596,
120,-0.49596,
121,-0.49597,
122,-0.49597,
123,-0.49597,
124,-0.49597,
125,-0.49597,
126,-0.49597,
127,-0.49597,
128,-0.49597,
129,-0.49597,
130,-0.49597,
131,-0.49597,
132,-0.49597,
133,-0.49598,
134,-0.49598,
135,-0.49598,
136,-0.49598,
137,-0.49598,
138,-0.49598,
139,-0.49598,
140,-0.49598,
141,-0.49598,
142,-0.49598,
143,-0.49598,
144,-0.49598,
145,-0.49598,
146,-0.49598,
147,-0.49599,
148,-0.49599,
149,-0.49599,
150,-0.49599,
150,-0.49599,
