"iter","cost",
0,-9.5703,
1,-7.8442,
2,-5.2684,
3,-2.3785,
4,-2.0046,
5,-0.99765,
6,-0.80751,
7,-0.53356,
8,-0.50612,
9,-0.49674,
10,-0.56661,
11,-0.62636,
12,-0.62139,
13,-0.61579,
14,-0.69699,
15,-0.73089,
16,-0.72891,
17,-0.72809,
18,-0.72778,
19,-0.72806,
20,-0.72824,
21,-0.76177,
22,-0.76377,
23,-0.76326,
24,-0.76295,
25,-0.76288,
26,-0.76289,
27,-0.77078,
28,-0.77029,
29,-0.77025,
30,-0.77023,
31,-0.77023,
32,-0.77023,
33,-0.77179,
34,-0.77172,
35,-0.77172,
36,-0.77172,
37,-0.77172,
37,-0.77172,
