"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,0,0,68.1586,0,4.467,
1,1.6972,16.7133,4.2675,0.11901,3.1117,1,6.9578,
2,3.0746,16.7133,4.2606,0.11809,3.0777,1,6.9618,
3,4.3979,4.1409,4.2553,0.11829,2.9352,1,7,
4,5.9741,7.105,4.2779,0.11715,2.9092,1,7.0086,
5,7.3675,6.4464,4.2769,0.11658,2.914,1,7.0102,
6,8.8824,3.4155,4.3022,0.11523,2.9269,1,7.0247,
7,10.5483,13.1499,4.3072,0.11513,2.9125,1,7.0315,
8,12.0645,1.8824,4.3092,0.11494,2.9042,1,7.0358,
9,13.6664,4.4116,4.3076,0.11355,2.9484,1,7.0158,
10,15.1138,20.3572,4.3865,0.11205,2.7366,1,7.107,
11,16.6607,3.8119,4.3715,0.11192,2.7375,1,7.0911,
12,18.2785,1.0289,4.3621,0.11169,2.7501,1,7.0816,
13,19.8864,0.83625,4.3673,0.11191,2.7325,1,7.0886,
14,21.4148,0.26695,4.3665,0.11191,2.7303,1,7.0882,
15,23.0284,0.73814,4.3745,0.11197,2.7241,1,7.0978,
16,24.7606,0.81041,4.3687,0.11186,2.7302,1,7.0891,
17,26.3417,0.79777,4.3753,0.11204,2.7162,1,7.0981,
18,27.9964,0.42321,4.3736,0.11192,2.7228,1,7.1133,
19,29.6058,0.8543,4.374,0.11193,2.7216,1,7.0959,
20,31.1777,0.11795,4.3714,0.11189,2.7235,1,7.0938,
21,32.7654,0.51656,4.3727,0.11191,2.7216,1,7.0959,
22,34.2412,0.12259,4.3747,0.11187,2.7235,1,7.1073,
23,35.7546,0.19537,4.374,0.11191,2.7208,1,7.1079,
24,37.3119,0.15442,4.3704,0.11188,2.7224,1,7.1088,
25,38.8893,0.14993,4.3723,0.11184,2.7249,1,7.0965,
26,40.4105,0.043355,4.3697,0.11172,2.7334,1,7.0927,
27,41.9885,0.12268,4.3734,0.11193,2.718,1,7.0956,
28,43.5971,0.042697,4.376,0.11191,2.7192,1,7.1207,
29,45.2006,0.060731,4.3745,0.11194,2.7172,1,7.0968,
30,46.8312,0.050889,4.3741,0.11191,2.7193,1,7.1073,
31,48.4554,0.032107,4.373,0.11193,2.7179,1,7.0996,
32,50.145,0.041391,4.3718,0.11188,2.7212,1,7.0982,
33,51.8904,0.020346,4.3708,0.11187,2.7217,1,7.0924,
