"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,0,0,7.2707,1,5.4528,5.4528,
1,0.16261,4.7067,3.3333,0.26119,0.010331,4.7988,1.2612,1.1627,0.00025477,
2,0.45653,4.7067,3.3333,0.087633,0.0043529,2.6246,1.5533,0.1858,0.00018645,
3,0.68355,2.6276,3.3333,0.060669,0.0048628,2.6614,1.6153,0.087385,6.3919e-05,
4,0.98096,2.3294,3.3333,0.0092193,0.00037789,2.7283,1.646,0.019021,3.0855e-05,
5,1.1509,1.5465,3.3333,0.0069827,0.00066789,2.7272,1.6527,0.011476,7.0812e-06,
6,1.2829,0.4748,3.3333,0.00095081,4.9577e-05,2.7359,1.6558,0.0022249,3.0972e-06,
7,2.4314,0.22135,11.1111,0.04446,0.0020336,2.7339,1.6067,0.05939,0.0039823,
8,3.5906,6.6568,11.1111,0.0038305,0.00012431,2.7357,1.5929,0.0049105,0.00062669,
9,4.7895,0.42381,11.1111,0.00040714,1.4125e-05,2.7361,1.5915,0.00056047,0.00021121,
10,4.9968,0.5286,11.1111,3.6647e-05,1.7413e-06,2.736,1.5914,4.4304e-05,1.1456e-07,
11,5.1424,0.0008908,11.1111,2.9345e-06,1.2444e-07,2.7361,1.5914,3.5744e-06,3.3794e-08,
12,5.1785,4.0432e-05,11.1111,2.384e-07,9.5887e-09,2.7361,1.5914,2.9566e-07,1.7566e-08,
13,5.1993,2.802e-06,11.1111,1.9494e-08,7.7081e-10,2.7361,1.5914,3.0093e-08,1.7632e-08,
14,5.2159,2.2896e-07,11.1111,1.6407e-09,6.4631e-11,2.7361,1.5914,1.7725e-08,1.7604e-08,
15,5.231,1.9263e-08,11.1111,6.772e-11,2.7529e-12,2.7361,1.5914,1.8121e-08,1.812e-08,
16,5.2432,3.5414e-09,37.037,2.8871e-10,1.2382e-11,2.7361,1.5914,1.7075e-08,1.7071e-08,
17,5.2595,1.0193e-08,37.037,3.2606e-11,1.7717e-12,2.7361,1.5914,1.6885e-08,1.6885e-08,
18,5.2746,7.6707e-09,123.4568,1.5004e-10,1.1155e-11,2.7361,1.5914,4.0292e-08,4.0289e-08,
19,5.2922,8.5237e-09,411.5226,8.4976e-10,5.4973e-11,2.7361,1.5914,1.1344e-07,1.1343e-07,
20,5.3117,2.2187e-09,411.5226,6.6298e-12,4.3714e-13,2.7361,1.5914,9.0531e-08,9.0531e-08,
21,5.3282,1.254e-09,1371.7421,3.3755e-11,2.5494e-12,2.7361,1.5914,1.6702e-08,1.6702e-08,
22,5.3473,2.3515e-10,1371.7421,2.0177e-13,8.8581e-15,2.7361,1.5914,1.6694e-08,1.6694e-08,
23,5.3653,2.1805e-10,4572.4737,2.8213e-10,3.9643e-11,2.7361,1.5914,7.9619e-07,7.9619e-07,
24,5.3906,8.366e-09,4572.4737,8.0926e-11,3.3553e-12,2.7361,1.5914,3.6265e-07,3.6265e-07,
25,5.4128,8.4154e-10,4572.4737,3.9997e-11,5.418e-12,2.7361,1.5914,1.6593e-08,1.6593e-08,
26,5.4367,3.3543e-10,15241.579,6.2381e-11,2.5215e-12,2.7361,1.5914,9.2986e-07,9.2986e-07,
27,5.4601,2.855e-10,15241.579,3.0486e-11,4.1737e-12,2.7361,1.5914,2.6862e-08,2.6862e-08,
28,5.5032,2.6668e-10,15241.579,2.6526e-12,3.3394e-13,2.7361,1.5914,7.5088e-08,7.5088e-08,
29,5.538,5.6779e-11,15241.579,1.3913e-12,6.0887e-14,2.7361,1.5914,2.0076e-08,2.0076e-08,
30,5.5824,8.953e-12,50805.2634,4.6224e-11,6.3511e-12,2.7361,1.5914,1.4401e-06,1.4401e-06,
31,5.6134,1.0401e-10,50805.2634,2.8689e-11,3.9275e-12,2.7361,1.5914,4.3864e-06,4.3864e-06,
32,5.6393,3.6126e-11,169350.8781,3.0011e-11,1.3281e-12,2.7361,1.5914,2.849e-08,2.849e-08,
33,5.6664,1.459e-10,169350.8781,1.2279e-13,7.9421e-15,2.7361,1.5914,2.9294e-08,2.9294e-08,
34,5.6879,8.7275e-11,564502.9269,2.4318e-13,7.5994e-15,2.7361,1.5914,8.7062e-08,8.7062e-08,
35,5.7583,1.6283e-11,1881676.4232,2.4318e-13,7.5994e-15,2.7361,1.5914,3.7909e-07,3.7909e-07,
36,5.7825,0,1881676.4232,1.5934e-13,1.0012e-14,2.7361,1.5914,2.4591e-07,2.4591e-07,
37,5.8108,7.9201e-13,6272254.7439,7.7864e-12,6.4586e-13,2.7361,1.5914,3.385e-05,3.385e-05,
38,5.8396,1.8566e-11,6272254.7439,6.891e-12,4.3205e-13,2.7361,1.5914,3.5045e-05,3.5045e-05,
39,5.8707,2.9464e-11,20907515.8129,5.522e-12,4.7362e-13,2.7361,1.5914,4.6375e-05,4.6375e-05,
40,5.8998,2.4281e-11,20907515.8129,1.3852e-12,8.6845e-14,2.7361,1.5914,4.8491e-07,4.8491e-07,
41,5.9335,1.5398e-11,20907515.8129,2.2066e-13,1.7759e-14,2.7361,1.5914,1.0619e-05,1.0619e-05,
42,5.9609,2.7606e-12,69691719.3763,3.2893e-13,2.0634e-14,2.7361,1.5914,1.1502e-06,1.1502e-06,
43,6.0103,1.0305e-12,232305731.2542,3.2893e-13,2.0634e-14,2.7361,1.5914,3.5615e-05,3.5615e-05,
44,6.0601,0,774352437.514,3.2893e-13,2.0634e-14,2.7361,1.5914,0.00015394,0.00015394,
45,6.1067,0,2581174791.7132,3.2893e-13,2.0634e-14,2.7361,1.5914,0.00054842,0.00054842,
46,6.1554,0,8603915972.3773,3.2893e-13,2.0634e-14,2.7361,1.5913,0.0018633,0.0018633,
47,6.2013,0,28679719907.9244,3.2893e-13,2.0634e-14,2.7361,1.5911,0.0062464,0.0062464,
48,6.2505,0,95599066359.7481,3.2893e-13,2.0634e-14,2.7361,1.5903,0.020857,0.020857,
49,6.2991,0,318663554532.4938,3.2893e-13,2.0634e-14,2.7361,1.5876,0.069557,0.069557,
50,6.3426,0,1062211848441.646,3.2893e-13,2.0634e-14,2.7361,1.5788,0.2266,0.2266,
51,6.3866,0,3540706161472.154,3.2893e-13,2.0634e-14,2.7361,1.5492,0.75254,0.75254,
52,6.4311,0,11802353871573.85,3.2893e-13,2.0634e-14,2.7361,2.3373,2.4993,2.4993,
53,6.4741,0,39341179571912.82,3.2893e-13,2.0634e-14,2.7361,6.2194,7.2705,7.2705,
54,6.5172,0,131137265239709.4,3.2893e-13,2.0634e-14,2.7361,19.16,23.8311,23.8311,
55,6.5601,0,437124217465698.1,3.2893e-13,2.0634e-14,2.7361,20,79.241,79.241,
56,6.603,0,1457080724885660,3.2893e-13,2.0634e-14,2.7361,20,214.0236,214.0236,
57,6.6455,0,4856935749618868,3.2893e-13,2.0634e-14,2.7361,20,646.464,646.464,
58,6.6884,0,1.618978583206289e+16,3.2893e-13,2.0634e-14,2.7361,20,2084.0699,2084.0699,
59,6.7318,0,5.396595277354298e+16,3.2893e-13,2.0634e-14,2.7361,20,6876.4818,6876.4818,
60,6.7746,0,1.798865092451433e+17,3.2893e-13,2.0634e-14,2.7361,20,22851.3114,22851.3114,
61,6.8171,0,5.996216974838111e+17,3.2893e-13,2.0634e-14,2.7361,20,76100.7811,76100.7811,
62,6.8628,0,1.998738991612704e+18,3.2893e-13,2.0634e-14,2.7361,20,253599.0246,253599.0246,
63,6.9081,0,6.662463305375679e+18,3.2893e-13,2.0634e-14,2.7361,20,845259.8397,845259.8397,
64,6.9512,0,2.220821101791893e+19,3.2893e-13,2.0634e-14,2.7361,20,2817462.5577,2817462.5577,
65,7.0031,0,7.402737005972978e+19,3.2893e-13,2.0634e-14,2.7361,20,9391471.618,9391471.618,
66,7.0503,0,2.467579001990993e+20,3.2893e-13,2.0634e-14,2.7361,20,31304835.1524,31304835.1524,
67,7.098,0,8.225263339969975e+20,3.2893e-13,2.0634e-14,2.7361,20,104349380.2671,104349380.2671,
68,7.1675,0,2.741754446656658e+21,3.2893e-13,2.0634e-14,2.7361,20,347831197.316,347831197.316,
69,7.2321,0,9.139181488855528e+21,3.2893e-13,2.0634e-14,2.7361,20,1159437254.1459,1159437254.1459,
70,7.2966,0,3.046393829618509e+22,3.2893e-13,2.0634e-14,2.7361,20,3864790776.912,3864790776.912,
71,7.3602,0,1.015464609872836e+23,3.2893e-13,2.0634e-14,2.7361,20,12882635852.7992,12882635852.7992,
72,7.4066,0,3.384882032909455e+23,3.2893e-13,2.0634e-14,2.7361,20,42942119439.0899,42942119439.0899,
73,7.4536,0,1.128294010969818e+24,3.2893e-13,2.0634e-14,2.7361,20,143140398060.0589,143140398060.0589,
