"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,2.9963,2.0562,121.7549,1,16.0301,
1,0.31094,11.9478,0.036166,0.035829,27.0714,0.34668,0.050681,
2,0.3656,0.0042908,0.024657,0.024417,27.0792,0.34691,0.034534,
3,0.44226,0.0033432,0.016811,0.016637,27.0846,0.34713,0.023531,
4,0.56649,0.0022051,0.011458,0.011336,27.0882,0.34726,0.016033,
5,0.73276,0.0014845,0.0078087,0.0077239,27.0907,0.34737,0.010924,
6,0.92804,0.0010102,0.0053211,0.0052626,27.0924,0.34744,0.0074428,
7,1.127,0.00068836,0.0036258,0.0035855,27.0936,0.34748,0.005071,
8,1.4539,0.00046914,0.0024705,0.0024428,27.0943,0.34751,0.0034549,
9,1.8085,0.0003196,0.0016832,0.0016643,27.0949,0.34753,0.0023538,
10,2.1984,0.00021765,0.0011468,0.0011339,27.0952,0.34755,0.0016037,
11,2.5667,0.00014832,0.00078134,0.00077252,27.0955,0.34756,0.0010926,
12,2.5805,8.7605e-05,0.00053234,0.00052632,27.0957,0.34757,0.00075147,
13,2.7894,0.00010307,0.00036268,0.00035857,27.0958,0.34757,0.00050716,
14,2.8032,4.0664e-05,0.00024709,0.0002443,27.0959,0.34758,0.00034885,
15,2.8175,2.7705e-05,0.00016835,0.00016644,27.0959,0.34758,0.00024884,
16,2.8314,1.8875e-05,0.00011469,0.00011339,27.0959,0.34758,0.00019062,
17,2.8455,1.286e-05,7.814e-05,7.7254e-05,27.096,0.34759,0.00016077,
18,2.8592,8.7613e-06,5.3236e-05,5.2633e-05,27.096,0.34759,0.00014831,
19,2.8728,5.969e-06,3.627e-05,3.5858e-05,27.096,0.34759,0.00014443,
20,2.8869,4.0667e-06,2.471e-05,2.443e-05,27.096,0.34759,0.00014429,
21,2.9025,2.7706e-06,1.6835e-05,1.6644e-05,27.096,0.34759,0.00014516,
22,2.9178,1.8876e-06,1.147e-05,1.1339e-05,27.096,0.34759,0.00014633,
23,2.9326,1.286e-06,7.8141e-06,7.7255e-06,27.096,0.34759,0.0001482,
24,2.9472,8.7614e-07,5.3237e-06,5.2633e-06,27.096,0.34759,0.00014816,
25,2.961,5.9692e-07,3.6271e-06,3.5858e-06,27.096,0.3476,0.0002201,
26,2.9762,4.0666e-07,2.471e-06,2.443e-06,27.096,0.34759,0.00014919,
27,2.9908,2.7704e-07,1.6836e-06,1.6644e-06,27.096,0.34761,0.00018244,
28,3.0072,1.8878e-07,1.147e-06,1.1339e-06,27.096,0.34759,0.00014972,
29,3.0227,1.2859e-07,7.8145e-07,7.7258e-07,27.096,0.34761,0.00016542,
30,3.0379,8.7663e-08,5.3229e-07,5.2621e-07,27.096,0.34754,0.00057272,
31,3.0535,5.9659e-08,3.6268e-07,3.5857e-07,27.096,0.34757,0.00015914,
32,3.0638,1.5598e-10,3.627e-07,3.5859e-07,27.096,0.34759,0.00017662,
33,3.0749,4.0486e-11,3.627e-07,3.5858e-07,27.096,0.34759,0.00015004,
34,3.0948,1.2907e-05,3.627e-07,3.5858e-07,27.096,0.34759,6.376e-05,
35,3.1044,4.8731e-10,3.627e-07,3.5855e-07,27.096,0.34759,0.00034892,
36,3.1161,1.2157e-11,3.6269e-07,3.5858e-07,27.096,0.34758,6.3505e-05,
37,3.1255,9.6925e-10,3.6274e-07,3.5856e-07,27.096,0.34762,0.00055362,
38,3.1388,3.204e-11,3.6268e-07,3.5862e-07,27.096,0.34757,0.00048498,
39,3.1582,0,3.6268e-07,3.5862e-07,27.096,0.34757,0.00048498,
