,RALM,REPM(LQH),REPM(LSE),RSQO
0,0.0,0.0,0.0,0.00014480000000000002
1,0.5047,0.11020999999999999,0.65396,0.048708999999999995
2,1.1098,0.20604,1.5393,0.090251
3,1.5595,0.35335,2.4677,0.12982
4,2.0045,0.5002300000000001,3.3842,0.17092000000000002
5,2.5063,0.75975,4.289,0.21034
6,3.0678,0.83095,5.1997,0.24886999999999998
7,3.7798,0.92748,6.1207,0.28796
8,4.53,1.0918,7.0412,0.32666999999999996
9,5.1522,1.1022,7.9549,0.36871
10,5.8599,1.1116,8.8745,0.40789000000000003
11,6.6555,1.1213,9.7566,0.44678
12,7.2507,1.1320000000000001,10.6649,0.48581
13,7.9722,1.1418,11.0591,0.5251100000000001
14,8.5857,1.1511,11.0727,0.56605
15,9.3274,1.1613,11.0858,0.60411
16,10.0714,1.1707,11.0992,0.64465
17,10.8046,1.1814,11.1128,0.68319
18,11.5459,1.1907,11.1265,0.7216600000000001
19,12.2837,1.2023,11.140999999999998,0.76069
20,13.042,1.2132,11.1543,0.79961
21,13.782,1.2242,11.1694,0.8376299999999999
22,14.5173,1.2346,11.183,0.87534
23,15.261,1.2462,11.1982,0.9139200000000001
24,15.9696,1.2569,11.2124,0.9520299999999999
25,16.6848,1.2696,11.2284,1.0026
26,17.3895,1.2815,11.2418,1.0555
27,18.0997,1.2948,11.2584,1.1054
28,18.8075,1.3065,11.2749,1.1554
29,19.5694,1.32,11.29,1.2058
30,20.2772,1.3326,11.3076,1.2562
31,20.9836,1.3465,11.3225,1.305
32,21.0319,1.3586,11.3399,1.3543
33,21.6809,1.3727,11.3579,1.4035
34,21.7331,1.3861,11.3732,1.4532
35,21.7531,1.3984,11.3906,1.5031
36,21.7783,1.4119,11.4072,1.5521
37,21.8002,1.4251,11.4238,1.6002
38,21.8263,1.4373,11.4403,1.649
39,21.8525,1.4511,11.4569,1.6973
40,21.8785,1.4634,11.4733,1.746
41,21.9046,1.4774,11.4899,1.795
42,21.9324,1.4899,11.5065,1.8545
43,21.9602,1.5035,11.5229,1.9055
44,21.9876,1.5173,11.5397,1.9537
45,22.0145,1.5298,11.5562,2.0014
46,22.0418,1.5438,11.5727,2.0488
47,22.0689,1.5577,11.5897,2.0963
48,22.096,1.5737,11.6064,2.1431
49,22.1231,1.5867,11.6234,2.1896
