,RALM,REPM(LQH),REPM(LSE),RSQO
0,0.0,0.0,0.0,2.7941e-05
1,0.69086,0.16038,0.17337,0.07397999999999999
2,1.3103,0.16852999999999999,0.39014,0.14431
3,2.0106,0.18783,0.63358,0.21514
4,2.7404,0.20694,0.8428399999999999,0.28526
5,3.5294,0.22826999999999997,1.1759,0.35391999999999996
6,4.3109,0.28286999999999995,1.5917,0.42348
7,5.1408,0.33771,2.0937,0.49265
8,5.9378,0.43438000000000004,2.6769,0.56201
9,6.7534,0.43793000000000004,3.3804,0.63473
10,7.5581,0.44818,4.103,0.70412
11,8.3586,0.45975,4.2209,0.77354
12,9.1605,0.4706,4.2407,0.84399
13,9.9708,0.48112,4.2602,0.9147200000000001
14,10.7749,0.49275,4.2775,0.98561
15,11.5825,0.50492,4.2959,1.0579
16,12.3876,0.51644,4.3129,1.1291
17,13.1713,0.52936,4.3328,1.1998
18,13.9556,0.5404800000000001,4.3505,1.27
19,14.7387,0.55502,4.3713,1.3413
20,15.5241,0.56826,4.3893,1.4117
21,16.3031,0.5828899999999999,4.4111,1.4819
22,17.0736,0.59635,4.4305,1.5526
23,17.8695,0.61112,4.4509,1.6246
24,18.6519,0.62615,4.4716,1.6978
25,19.4474,0.64058,4.4923,1.7681
26,20.2353,0.6560600000000001,4.5147,1.8403
27,21.0361,0.67067,4.5374,1.9115
28,21.055,0.6884600000000001,4.5597,1.9815
29,21.0742,0.70338,4.5815,2.052
30,21.0976,0.7198100000000001,4.6045,2.1237
31,21.1167,0.7380399999999999,4.6282,2.1953
32,21.1432,0.7529399999999999,4.6508,2.2676
33,21.1635,0.7699699999999999,4.6734,2.3367
34,21.1837,0.78427,4.6956,2.4088
35,21.2042,0.8014100000000001,4.7193,2.4793
36,21.2257,0.81728,4.7407,2.5483
37,21.248,0.8356399999999999,4.7651,2.6175
38,21.2705,0.8516100000000001,4.788,2.6912
39,21.3037,0.86875,4.8092,2.7643
40,21.3354,0.8848299999999999,4.833,2.8395
41,21.3681,0.9020600000000001,4.8557,2.9112
42,21.4005,0.9170299999999999,4.8791,2.9805
43,21.4329,0.9360799999999999,4.9035,3.053
44,21.4646,0.9515299999999999,4.9255,3.1289999999999996
45,21.4964,0.96857,4.9503,3.1983
46,21.5282,0.98234,4.9727,3.2772
47,21.5601,1.0002,4.9942,3.355
48,21.5918,1.018,5.0174,3.4268
49,21.6235,1.0354,5.0406,3.4974
50,21.6554,1.0498,5.063,3.5686
51,21.6872,1.067,5.0871,3.6429
52,21.719,1.0818,5.1083,3.7123
53,21.7511,1.0983,5.1316,3.7807
54,21.7829,1.1116,5.1536,3.85
55,21.8149,1.1287,5.1755,3.9189
56,21.8478,1.1446,5.1987,3.9954
57,21.8798,1.1621,5.221,4.0659
58,21.9117,1.1757,5.2445,4.1407
59,21.9446,1.1933,5.2649,4.2199
60,21.9765,1.2092,5.2877,4.3007
61,22.0092,1.2257,5.3124,4.3797
62,22.0412,1.2412,5.3328,4.4518
63,22.0731,1.2582,5.3578,4.5219
64,22.1048,1.2695,5.379,4.5914
65,22.1368,1.2866,5.4017,4.6626
66,22.1686,1.3025,5.4243,4.7322
67,22.2004,1.3195,5.4469,4.8008
68,22.2322,1.3354,5.47,4.8704
69,22.2657,1.3525,5.4913,4.9399
70,22.2975,1.3678,5.5165,5.0119
71,22.3294,1.385,5.5382,5.0847
72,22.3611,1.4,5.5599,5.1531
73,22.3961,1.4169999999999998,5.582000000000001,5.2223
74,22.4281,1.4325,5.6024,5.2941
75,22.4602,1.4498,5.6251,5.3846
76,22.4928,1.4653,5.6476,5.4653
77,22.5249,1.4823,5.6675,5.5360000000000005
78,22.5567,1.4978,5.6904,5.6076
79,22.5887,1.5153,5.7125,5.6769
80,22.6234,1.5319999999999998,5.7346,5.7518
81,22.6552,1.5497,5.7573,5.8203
82,22.686999999999998,1.5654,5.7773,5.8959
83,22.7192,1.5829,5.8,5.9648
84,22.7538,1.5986,5.8224,6.0362
85,22.7856,1.6142,5.8425,6.1052
86,22.8174,1.631,5.8656,6.1792
87,22.8499,1.6454,5.8875,6.2511
88,22.8818,1.6647,5.9098,6.3221
89,22.9138,1.6828,5.9328,6.3903
90,22.9457,1.6972,5.952999999999999,6.4658
91,22.9794,1.7144,5.9758,6.5375
92,23.0112,1.7283,5.997000000000001,6.6101
93,23.043000000000003,1.7458,6.0191,6.6819
94,23.075,1.7623,6.0415,6.752000000000001
95,23.1099,1.7794,6.0617,6.8251
96,23.1419,1.7959,6.0845,6.898
97,23.1737,1.8113,6.1062,6.973
98,23.2071,1.8282,6.1289,7.0489999999999995
99,23.2392,1.8435,6.151,7.1193
100,23.2737,1.8602,6.1727,7.1971
101,23.3093,1.8798,6.1996,7.2772
102,23.343000000000004,1.8934,6.2206,7.3476
103,23.3755,1.9104,6.2447,7.419
104,23.4078,1.9269,6.2659,7.4879999999999995
105,23.4402,1.9441,6.2892,7.5567
106,23.4749,1.9575,6.3128,7.6317
107,23.5068,1.9752,6.3331,7.7001
108,23.5387,1.9909999999999999,6.3568,7.7702
109,23.5713,2.0102,6.3788,7.8409
110,23.6032,2.0259,6.4018,7.9108
111,23.635,2.043,6.4252,7.9815
112,23.666999999999998,2.0567,6.4466,8.0511
113,23.7004,2.0743,6.4695,8.1212
114,23.7343,2.0904,6.4932,8.1905
115,23.7668,2.1074,6.5139,8.2665
116,23.7997,2.1208,6.5377,8.3422
117,23.8325,2.1378,6.5599,8.4123
118,23.8653,2.1537,6.5824,8.4923
119,23.8975,2.1712,6.6057,8.5621
120,23.93,2.185,6.626,8.6324
121,23.9625,2.2022,6.6488,8.7084
122,23.9948,2.2177,6.6726,8.7773
123,24.0273,2.2347,6.696000000000001,8.8501
124,24.0598,2.2495,6.7206,8.9208
125,24.0923,2.2673,6.7424,8.9942
126,24.1246,2.2817,6.765,9.0657
127,24.156999999999996,2.2988,6.7881,9.1368
