"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,4834.6897,0.0064438,14.2314,8.2688,16.5422,
1,4790.5417,0.023691,14.3443,0.27976,14.371,
2,4722.9667,0.087736,18.6971,0.52192,18.7723,
3,4648.9595,0.15701,11.2583,1.3843,11.8789,
4,4615.6838,0.22062,14.4967,1.3679,15.0874,
5,4277.0682,0.29168,10.8326,1.759,11.5161,
6,4256.9913,0.35665,11.8746,1.7746,12.6228,
7,4068.3875,0.4247,19.3831,1.8129,19.7709,
8,4038.5608,0.49089,16.5075,1.8706,16.98,
9,3566.6905,0.56006,6.2104,0.34352,6.2894,
10,3560.4209,0.62594,4.7078,0.36689,4.8416,
11,3450.1144,0.69379,5.8305,0.3837,5.9119,
12,3366.1711,0.77086,4.1626,0.1277,4.1717,
13,3363.9035,0.83585,3.6454,0.12386,3.6579,
14,3353.4237,0.9057,7.0979,0.10735,7.103,
15,3352.4487,0.97723,6.225,0.11082,6.2326,
16,3334.8177,1.0465,3.2781,0.19164,3.2934,
17,3334.4883,1.119,3.4637,0.18748,3.4833,
18,3319.3368,1.1893,3.8695,0.22466,3.8848,
19,3317.8796,1.2558,3.7209,0.23703,3.7383,
20,3289.8195,1.3401,2.7035,0.040719,2.7048,
21,3288.797,1.4061,2.5004,0.05479,2.5023,
22,3281.0225,1.4752,4.0413,0.051481,4.0422,
23,3279.9702,1.5405,4.379,0.065774,4.3804,
24,3272.5255,1.6088,4.595,0.094416,4.5964,
25,3271.4389,1.6773,4.7348,0.11516,4.7368,
26,3264.4382,1.7458,3.5734,0.10868,3.5756,
27,3263.3923,1.8131,3.4385,0.13427,3.4418,
28,3258.3156,1.884,4.6127,0.074969,4.6142,
29,3257.6205,1.9491,4.281,0.091439,4.2833,
30,3252.4797,2.0185,4.8218,0.097596,4.8238,
31,3252.1228,2.0849,4.8791,0.11398,4.8817,
32,3245.8316,2.1527,3.8601,0.10247,3.8627,
33,3245.5389,2.2177,3.6281,0.12789,3.6318,
34,3240.0519,2.2857,3.442,0.10013,3.4442,
35,3239.7463,2.355,3.3475,0.11354,3.3505,
36,3234.6861,2.4232,2.1269,0.055563,2.129,
37,3234.6184,2.4876,2.2412,0.06955,2.2441,
38,3228.6258,2.5601,3.0155,0.065513,3.0169,
39,3226.5897,2.651,2.3572,0.054931,2.3586,
40,3226.1984,2.7327,2.0871,0.057335,2.0888,
41,3217.789,2.809,1.3788,0.0090167,1.3789,
42,3217.5254,2.8751,1.3917,0.011729,1.3919,
43,3215.8686,2.9427,1.8208,0.012081,1.8209,
44,3215.6151,3.0066,1.7949,0.015689,1.7951,
45,3214.3883,3.0741,2.4445,0.014913,2.4447,
46,3214.1492,3.14,2.2935,0.014858,2.2937,
47,3212.9938,3.2298,2.0112,0.013453,2.0114,
48,3212.791,3.297,1.7766,0.014641,1.7768,
49,3211.2494,3.3657,1.683,0.011027,1.6832,
50,3211.0963,3.4338,1.6998,0.014305,1.7001,
51,3210.0322,3.5028,1.6304,0.011234,1.6306,
52,3209.9273,3.5688,1.4655,0.01567,1.4658,
53,3208.5321,3.6364,1.2384,0.014363,1.2386,
54,3208.4894,3.7007,0.88772,0.018494,0.88817,
55,3207.5558,3.7723,1.0461,0.013834,1.0464,
56,3207.5284,3.8367,1.1863,0.017848,1.1866,
57,3206.2896,3.9049,1.3964,0.023622,1.3967,
58,3206.2583,3.9695,1.5224,0.031794,1.5229,
59,3205.121,4.0401,1.5617,0.038229,1.5622,
60,3205.0726,4.1073,1.6571,0.048833,1.658,
61,3203.9429,4.1778,1.3832,0.050477,1.3843,
62,3203.8699,4.2528,1.4083,0.063503,1.4099,
63,3202.6869,4.3202,1.4755,0.060136,1.4768,
64,3202.6214,4.3845,1.3907,0.075097,1.3929,
65,3201.619,4.4528,1.2991,0.059283,1.3005,
66,3201.6049,4.5197,1.122,0.072198,1.1245,
67,3201.1454,4.5896,1.0136,0.043524,1.0147,
68,3201.0639,4.6542,1.0262,0.04439,1.0273,
69,3199.6954,4.724,0.65286,0.0033839,0.65289,
70,3199.6726,4.791,0.60046,0.0046129,0.60051,
71,3199.359,4.8599,0.8038,0.0038482,0.80382,
72,3199.3482,4.9257,0.73421,0.0046068,0.73425,
73,3199.0142,4.994,0.52678,0.0026932,0.52681,
74,3199.0084,5.0615,0.5379,0.0039504,0.53795,
75,3198.7018,5.1454,0.5314,0.0029319,0.53143,
76,3198.6998,5.2129,0.55006,0.0040484,0.55011,
77,3198.3755,5.2817,0.44216,0.003383,0.4422,
78,3198.3733,5.3461,0.47325,0.0044516,0.47331,
79,3198.0274,5.4173,0.41847,0.0036932,0.41851,
80,3198.0235,5.4827,0.42651,0.0048454,0.42658,
81,3197.6595,5.5517,0.4243,0.0043312,0.42434,
82,3197.6536,5.621,0.44375,0.0055694,0.44382,
83,3197.3185,5.6891,0.5077,0.0044624,0.50774,
84,3197.3084,5.7572,0.50808,0.0057545,0.50814,
85,3196.9183,5.8269,0.53548,0.004922,0.53552,
86,3196.9021,5.8941,0.53708,0.0062713,0.53714,
87,3196.5185,5.964,0.60748,0.0046756,0.60751,
88,3196.4993,6.031,0.61268,0.0060639,0.61273,
89,3196.1605,6.1078,0.64547,0.004862,0.6455,
90,3196.1366,6.1741,0.64986,0.0063113,0.64991,
91,3195.7143,6.2455,0.70547,0.0047992,0.7055,
92,3195.6873,6.3115,0.71115,0.0063286,0.7112,
93,3195.4204,6.3813,0.72932,0.0048739,0.72934,
